time,quat_x,quat_y,quat_z,quat_w,imu_yaw
1763590343.4627898,-0.011781175973651498,0.03323162161922955,-0.6874080457562619,0.7254150824505864,-1.5180130974341457
1763590343.4906049,-0.012010907509670803,0.03283849696197908,-0.6894227494120861,0.72351478479099,-1.5235202564953387
1763590343.5111816,-0.012265566298963424,0.032440333159901316,-0.6913441393118336,0.7216927751522944,-1.5287834228350152
1763590343.5407722,-0.012562409121490896,0.03198637313840182,-0.6932630311041771,0.7198648675374872,-1.5340465070034464
1763590343.5611658,-0.012947805619459535,0.031551580984068586,-0.6951447115015763,0.718060361068926,-1.53922265026613
1763590343.591411,-0.0134518517172773,0.03116676499438278,-0.6969755783617443,0.7162909489952203,-1.544276973038904
1763590343.6109638,-0.013911723000024365,0.03082167446854484,-0.6988310576694838,0.7144869776158809,-1.5494178750260468
1763590343.6408994,-0.014486829570708803,0.03064131453457418,-0.7006994540091758,0.7126510483847095,-1.5546284364260963
1763590343.661164,-0.014816373561591017,0.03041891394609346,-0.7026079786073529,0.7107722512493809,-1.559959954400088
1763590343.6907094,-0.015004532305883379,0.030286138535205974,-0.7045507583423058,0.7088482508564086,-1.5654130647598836
1763590343.7108989,-0.015063577955527156,0.030219856573688055,-0.7065100355059316,0.7068970353716663,-1.5709356988342607
1763590343.741266,-0.01509764090584944,0.030227661630823466,-0.7084545917145475,0.7049471194281058,-1.5764408685358775
1763590343.7606921,-0.015113526327983792,0.03026643594068935,-0.7103924414603495,0.702992249810327,-1.5819459916060645
1763590343.7910888,-0.015086519120669712,0.03023763619917836,-0.7123400484997218,0.7010204972761652,-1.5874860659570307
1763590343.8109334,-0.015145199826997373,0.030270564266290014,-0.7142490069275773,0.6990727229438798,-1.5929387764519372
1763590343.8413994,-0.015153349436522705,0.030255160655184597,-0.7161365233143833,0.6971394991174805,-1.5983393749514594
1763590343.8611307,-0.015043409568686246,0.030186391573710253,-0.7180212379776506,0.6952035524976476,-1.6037405517848635
1763590343.8908608,-0.015050336340316453,0.03020956418663867,-0.7198543361061394,0.6933041211451766,-1.6090192124197038
1763590343.9109113,-0.01498897228645219,0.03020357195829873,-0.7216837662282533,0.6914011979403561,-1.6142982873894054
1763590343.9406953,-0.015028170898387904,0.030269660098797453,-0.7235049129158732,0.689491510276629,-1.6195766414990396
1763590343.96091,-0.015099955183274904,0.030353007928068918,-0.7253381697953208,0.6875574344744997,-1.624906898548923
1763590343.9904654,-0.015019622008981163,0.030292835593677934,-0.727166788244497,0.6856276082105974,-1.6302212032818344
1763590344.0110898,-0.01497037078496414,0.03023833686851375,-0.72899594892684,0.6836859201638152,-1.6355528068821088
1763590344.0417023,-0.01486099230358681,0.03004430192889901,-0.7308380019400857,0.6817274424207823,-1.6409204468618217
1763590344.0608196,-0.014898531363212399,0.029870637791353585,-0.7326498578733487,0.6797867051651709,-1.6462172372454265
1763590344.0909066,-0.014869381907779795,0.029588469784221163,-0.734467240829035,0.6778357441788481,-1.6515326816707045
1763590344.1110146,-0.014805902374551788,0.029265008983938412,-0.73627529383796,0.6758868516163566,-1.6568314736197913
1763590344.1416361,-0.014488083914840966,0.02881788088966159,-0.7380839287111934,0.6739374891959606,-1.6621338816257278
1763590344.1607788,-0.014063981893578064,0.028408871064842425,-0.7398683697298443,0.6720044166011269,-1.6673855325342144
1763590344.1912572,-0.013625862481111077,0.028170430701811782,-0.7415939821337463,0.670118741991845,-1.6724975977737497
1763590344.211074,-0.013085426954230874,0.028020403320594856,-0.7432940494370157,0.6682496424770462,-1.6775586589785951
1763590344.2402754,-0.012692656768083241,0.028204616747576072,-0.7449754789682979,0.6663744681440348,-1.6826166065699675
1763590344.2604485,-0.012351059992252132,0.028715289013469217,-0.746644385402128,0.6644885591501327,-1.6876898396074245
1763590344.2903688,-0.012112179749235294,0.029523856052632295,-0.7483299146408716,0.6625586584439838,-1.692864728978619
1763590344.3109179,-0.012156894988520026,0.030519301150771033,-0.7500348962568443,0.6605818923937378,-1.6981387353319644
1763590344.3408318,-0.012618766437943418,0.031443275039900256,-0.7517807183504911,0.65854220723107,-1.703545057703984
1763590344.3605793,-0.013451657207947594,0.03217202785539526,-0.7535671063931532,0.6564454506691945,-1.7090665953576936
1763590344.3905761,-0.014325766661614047,0.032602289179774604,-0.7554117697413415,0.6542819891194085,-1.7147443295507003
1763590344.4103754,-0.015126322442746972,0.03292866351151512,-0.7572435180440272,0.6521266379078595,-1.720387627806807
1763590344.4406836,-0.01566119781805979,0.033147847661928374,-0.7590808384709673,0.6499632510723191,-1.7260531527033902
1763590344.4610324,-0.015972768431488423,0.03326491753154374,-0.7609178654060872,0.6477980534364837,-1.7317234243288089
1763590344.4906013,-0.0162141546443835,0.033194570614060906,-0.7627636963286575,0.6456212242746977,-1.7374141058255086
1763590344.5106957,-0.016364227492580916,0.032865215585445126,-0.7646049963183499,0.6434526317205562,-1.7430746737561058
1763590344.5407166,-0.016676056685040345,0.03228550519631879,-0.7664508539871578,0.6412742344036694,-1.748734573541281
1763590344.5612743,-0.016849329628891685,0.031308096371516506,-0.7683147676227247,0.6390839702617236,-1.7544202624694571
1763590344.5909274,-0.01718216926325229,0.030214018097569233,-0.7702253343142557,0.6368240106578125,-1.7602613276944288
1763590344.611056,-0.01746066147849404,0.02905402084614612,-0.7721640197425729,0.6345184912895736,-1.7662099938931974
1763590344.6411858,-0.017682203245120598,0.02792759893582341,-0.7741371021932946,0.6321543608279915,-1.772299896543219
1763590344.6602252,-0.017766438055513416,0.026991098846031562,-0.7761934292660442,0.6296662565408137,-1.7787046893264575
1763590344.6916995,-0.01771145055305374,0.026290645239404095,-0.7782870462720982,0.6271079493175441,-1.7852840908219352
1763590344.7110667,-0.017655452985562838,0.025894058331752123,-0.7803763480181383,0.6245242494706351,-1.7919117304070116
1763590344.7402682,-0.017502010014244215,0.025619203928848085,-0.7825180068529057,0.6218544081909119,-1.7987491793805521
1763590344.7603788,-0.01751692597903886,0.0254682929343283,-0.7846500419305175,0.6191678569319415,-1.805598458877701
1763590344.7905805,-0.017512532334667468,0.025356217246344816,-0.7868091391264357,0.6164265990734831,-1.8125696617691434
1763590344.8113582,-0.01765306926125524,0.025270139994262558,-0.7889405782734282,0.6136958148170122,-1.8194846660710626
1763590344.8411121,-0.017851617688121456,0.025250479299722343,-0.7910595758109208,0.6109570202222883,-1.8263969249185574
1763590344.8611548,-0.01803681590624351,0.025262106687591192,-0.7931891545694328,0.6081837422285287,-1.8333784171681677
1763590344.8909256,-0.01811061494850076,0.025275475134075052,-0.7953097831869897,0.6054052401078118,-1.840362634500122
1763590344.910825,-0.01805563204116798,0.02534386075643844,-0.7974248830243891,0.6026153323697392,-1.8473666585926982
1763590344.9402232,-0.017976929430676122,0.025503634786975503,-0.7995269229720031,0.5998192178180168,-1.854369557898723
1763590344.960837,-0.017803629883731378,0.025721096851030474,-0.8016541712788098,0.596969049123175,-1.8614960305030879
1763590344.9909587,-0.017643335940684957,0.02601312738578744,-0.8037734121832683,0.5941046471521336,-1.8686381273960655
1763590345.010705,-0.017390793568819323,0.026245277061640183,-0.8059319020296947,0.5911704618989373,-1.8759412869387708
1763590345.0413704,-0.017390413545421226,0.026477235165428464,-0.808092770788364,0.5882028589987457,-1.883288810875098
1763590345.0614195,-0.017608379883572025,0.026574298249153062,-0.8102612421388077,0.5852012227585631,-1.8906840530634155
1763590345.0910861,-0.017954744972788157,0.02644833531508703,-0.8124565303481766,0.5821447405814342,-1.8981841307139224
1763590345.110577,-0.01828376205934268,0.026103492180909404,-0.8146741825757633,0.5790425614628258,-1.9057769433239686
1763590345.1402237,-0.01870699670093224,0.025740162424549268,-0.8168644839397853,0.5759513062669253,-1.9133148928465336
1763590345.1606307,-0.01901908785746382,0.025361950647791287,-0.8190445331537984,0.572853470328395,-1.9208573242333378
1763590345.1911118,-0.0191740221253805,0.02492866102403427,-0.8212014449880863,0.5697710992008659,-1.928354798909321
1763590345.2111802,-0.019085651472173018,0.02445825273293494,-0.8233208362485194,0.5667277409657772,-1.9357577520171858
1763590345.2409174,-0.01873962787393898,0.024050638568140086,-0.8253799930489352,0.5637537230086831,-1.9429942942447513
1763590345.26066,-0.018184232686050475,0.023824927951861405,-0.8273749927446472,0.5608496481861276,-1.950059505545094
1763590345.2908516,-0.017412887264327714,0.023702697150135572,-0.8293290916468802,0.5579858701195662,-1.957025698943133
1763590345.3111403,-0.016565866074369728,0.023619945992290697,-0.8312726019194765,0.5551157820946466,-1.9639944228306994
1763590345.3404543,-0.01590547713051975,0.02361099822230822,-0.8332690293894176,0.5521342782517804,-1.9711993785267397
1763590345.3609056,-0.015660451781016146,0.02375397239523968,-0.8352547396743188,0.5491265964211228,-1.9784206949097056
1763590345.3907278,-0.01534034015390244,0.023875679694963996,-0.8373168833763268,0.5459808263080498,-1.985959504879094
1763590345.410887,-0.015083139303249699,0.024036022103438106,-0.8394361987899908,0.5427169029164401,-1.9937568082418635
1763590345.440946,-0.014986903081780984,0.024258056127227243,-0.8415624176842216,0.5394067450360936,-2.001633588901957
1763590345.4604435,-0.015052326534197191,0.024508076858389426,-0.8437101758075508,0.5360279105358253,-2.009642412256032
1763590345.4919565,-0.014988593879502413,0.024623277000666147,-0.8458598909228761,0.5326256482851759,-2.0176948009349567
1763590345.5108654,-0.01505141083024583,0.024685491257677883,-0.8479686806298097,0.5292572136724506,-2.025638561221367
1763590345.540859,-0.015133390075288834,0.02464910865971551,-0.8500169315851955,0.5259606619944114,-2.0333922971216
1763590345.5608537,-0.015308588201163806,0.0245405831723408,-0.85198547404137,0.5227658739123571,-2.0408823931980855
1763590345.5910695,-0.015442994631554706,0.024327396015520315,-0.8539054075377794,0.5196299132052088,-2.0482203954731464
1763590345.6106424,-0.015490463764445631,0.023983120428982232,-0.8557743539769685,0.5165608488282415,-2.0553919409369157
1763590345.6408412,-0.015617941884962275,0.023567864836920277,-0.8576022741657384,0.5135357582331148,-2.0624403004417204
1763590345.6605275,-0.015803647273983253,0.02308494414771816,-0.859452051966433,0.5104502918573207,-2.06961054939348
1763590345.6909113,-0.015864659549288538,0.022516896984202575,-0.8613390491456215,0.5072832979159716,-2.0769637533164858
1763590345.710674,-0.01603979645972075,0.022025162157427555,-0.8632540569642045,0.5040337789239048,-2.084484502697442
1763590345.740489,-0.016268389801548842,0.021662840361319276,-0.8652084569036389,0.5006799246456453,-2.092225962604658
1763590345.761247,-0.01639242395981424,0.021427418362472632,-0.8672206494995435,0.4971926178661863,-2.1002644900683216
1763590345.7908916,-0.01642200299979249,0.021338036663498844,-0.8692368138060032,0.4936621998221152,-2.1083895979257186
1763590345.8109405,-0.016620431235389792,0.021393177993277376,-0.8712446551537827,0.49010085091424216,-2.1165546551535392
1763590345.840703,-0.016793546216728333,0.021493211687275103,-0.8732240116896645,0.4865550781416646,-2.124666687753422
1763590345.8608754,-0.016894398619561386,0.02156222147449863,-0.8751824152113242,0.4830169665811354,-2.132747984499397
1763590345.8908045,-0.01695681729635373,0.021591706975030166,-0.8770906073500306,0.4795397074648116,-2.1406754789863376
1763590345.910557,-0.017084848637984085,0.021608924610394202,-0.8789470881140329,0.476123070875653,-2.1484433853330094
1763590345.9408448,-0.01715062808182149,0.021574357994144918,-0.8807556563313241,0.4727683120450416,-2.156059230465919
1763590345.960638,-0.016980011455175144,0.021463681683548154,-0.8825530765737989,0.46941565441481775,-2.163671948884268
1763590345.991128,-0.016769376311267594,0.021373296936341688,-0.8843376583988118,0.4660567305960816,-2.171286074087939
1763590346.011021,-0.016593529302857377,0.021331501077784434,-0.8861276269511232,0.4626526241155613,-2.178984088410627
1763590346.0408342,-0.016294370849867252,0.02126532668611857,-0.8879350459005007,0.4591880155461547,-2.1868113704268035
1763590346.0608258,-0.015957227070492554,0.02120048125113251,-0.8897572355909816,0.4556621206688519,-2.19476286296621
1763590346.0910962,-0.015812144683439756,0.021204852047285262,-0.8915921554239641,0.45206609994182523,-2.2028420072534063
1763590346.1112964,-0.01578646262442564,0.02120935658769563,-0.8934539065131952,0.4483760338457599,-2.211107079571133
1763590346.1410837,-0.01587134038917585,0.021170359787371473,-0.8953234312251271,0.4446300371319835,-2.2194728349473887
1763590346.1608503,-0.016050934352553517,0.0210785102219457,-0.8972082498390075,0.4408122279770137,-2.2279752548471614
1763590346.1907616,-0.016359635538057332,0.021058114551782227,-0.8990726555725422,0.43698658805313767,-2.2364680966033963
1763590346.211031,-0.016705455630491153,0.021120271245843127,-0.900928888979252,0.4331304640605301,-2.2450076025612473
1763590346.240803,-0.016995117844062782,0.02123922887594007,-0.9027750447844082,0.4292520001592671,-2.253582053943415
1763590346.2605898,-0.017129411139930755,0.021340568356737755,-0.9046036535018588,0.42537441564732065,-2.2621477751830827
1763590346.290718,-0.01742127526076789,0.02145628186214116,-0.9064089184887505,0.42149614425400683,-2.2706864530957755
1763590346.310499,-0.017779664344777242,0.021552554416862227,-0.9081860139467701,0.41763325419005176,-2.279169452992293
1763590346.3404408,-0.018005815209286246,0.02160356025927747,-0.9099681537153732,0.4137233810489899,-2.287748701663647
1763590346.3609378,-0.01820156287522407,0.021678492651333363,-0.911715276753849,0.4098463129014558,-2.2962410936767768
1763590346.391321,-0.018476051567785624,0.021834614112112145,-0.9134383565548627,0.4059707550050757,-2.304707144270277
1763590346.4111125,-0.018693329274873084,0.022057973187715033,-0.9151471954564767,0.40208160354288325,-2.31319003244381
1763590346.440959,-0.018786311755457977,0.022263790635252675,-0.9168316932990646,0.3982097993263679,-2.321628465553405
1763590346.4610164,-0.01879227066735191,0.02239133440272134,-0.9185278984670594,0.39427398905395433,-2.330198055480129
1763590346.4907873,-0.019129273243641293,0.02247904512252643,-0.9201990309218071,0.39033640225594696,-2.3387315330954204
1763590346.5106864,-0.019485579553980777,0.022476583394709225,-0.9218657895720161,0.3863658646996516,-2.3473204778014383
1763590346.540931,-0.019706704745763762,0.022367014752781113,-0.923537962030324,0.3823466949353533,-2.3560108671474613
1763590346.560924,-0.019979937639122727,0.022220164197619158,-0.92520263028576,0.3782950691025182,-2.36475245642832
1763590346.590913,-0.020249377631544066,0.022079085239550152,-0.9268558436365413,0.3742201515382556,-2.3735289847392305
1763590346.610845,-0.020626744028035306,0.02196970206516277,-0.9284911060291005,0.37012989023696463,-2.3823143263436686
1763590346.6408837,-0.020872037113589682,0.02186020756889421,-0.9301331725120087,0.3659764620635043,-2.3912302092368467
1763590346.6607513,-0.021188049998583064,0.021805425687944198,-0.9317439583346455,0.36184082972311366,-2.4000859378743344
1763590346.6909695,-0.021460927306717004,0.021835306361093085,-0.9333251266112242,0.35772455329680003,-2.4088866931274358
1763590346.7108839,-0.021727143498442413,0.021954970197570395,-0.9348699111591025,0.3536441145111761,-2.4175946235697587
1763590346.7403705,-0.021833910564387618,0.022105339875500233,-0.9364052686549428,0.34954228232607215,-2.4263455716904048
1763590346.7602494,-0.021862506875197692,0.02224467364879792,-0.9379215969965871,0.34544215604752454,-2.435084885947903
1763590346.7909808,-0.021865855712434504,0.022329086104716973,-0.9394103317150051,0.34136714097111803,-2.4437598185145895
1763590346.8107524,-0.021852607082409947,0.022360702350836616,-0.9408892758577191,0.33726819169618705,-2.4524743573204315
1763590346.8410702,-0.021950887805319667,0.02236720300437572,-0.9423486970374585,0.333161822461883,-2.4611829264732794
1763590346.8609588,-0.02188320252746514,0.0223774417609352,-0.9438224164362836,0.32896750869919117,-2.470077226486092
1763590346.8910115,-0.02192241838876006,0.022481015412347885,-0.945266536640085,0.3247848306594331,-2.478922817804825
1763590346.9110494,-0.02196137955403154,0.022674130463855184,-0.9467116664176894,0.32053174926118244,-2.4879015927156702
1763590346.9407487,-0.022154654183265184,0.022935812456030383,-0.9481374827680088,0.3162569107155534,-2.4968989126337813
1763590346.9610784,-0.022309496709144568,0.0231824242749473,-0.9495479322722681,0.3119672833467977,-2.5059169889883877
1763590346.9907513,-0.022438576940081577,0.023401370750538508,-0.9509322944559547,0.30769572222023717,-2.5148862436173376
1763590347.0103073,-0.022492203555813807,0.02360455335673478,-0.9522943352581015,0.30343438314628046,-2.5238272393187584
1763590347.0409758,-0.022595198343859806,0.02376997128114628,-0.9536138069198811,0.29924096098105807,-2.532610109442554
1763590347.0609975,-0.022625584928110846,0.02384915219944827,-0.9549089838778237,0.29507309832556816,-2.541335228540846
1763590347.0909975,-0.022546295376300603,0.023841276882281652,-0.9561812047464789,0.2909308539344002,-2.5500059032672304
1763590347.1107213,-0.022478840991459886,0.02379374142417634,-0.9574239543032026,0.28682386808482135,-2.558591660508932
1763590347.140832,-0.022397541874347702,0.023733548536728953,-0.9586547361186121,0.2826944741398313,-2.5672145557054904
1763590347.1609852,-0.022434117320230682,0.023644549174711274,-0.9598706843829478,0.27854248318092906,-2.575865275557886
1763590347.1908886,-0.022458810494488654,0.023568496942671685,-0.9610876639387765,0.27431848280373156,-2.5846556283505207
1763590347.2108877,-0.02248603559430653,0.0235188526840232,-0.9623016580061541,0.27003103667964834,-2.593565979979391
1763590347.2403939,-0.022736775090383975,0.02351250871970501,-0.9634921105950526,0.2657313564735748,-2.6024724932561982
1763590347.2608154,-0.022982701526709007,0.02352804089055478,-0.9646809512542027,0.26135969277926757,-2.6115170796150746
1763590347.2903697,-0.023150025874756827,0.02350201253621874,-0.9658598307857666,0.2569562588909552,-2.6206236512061682
1763590347.31067,-0.02332539333920793,0.023412862901479464,-0.9670291229179027,0.2525122557519923,-2.629804507259112
1763590347.340897,-0.02360185079686816,0.023276983825534135,-0.968172481232591,0.2480789818724605,-2.6389462696119588
1763590347.3603492,-0.024010030120473834,0.023146296361133287,-0.9692833999764702,0.2436749021717887,-2.64800738870726
1763590347.3909683,-0.02434395952545596,0.022984554755125522,-0.9703832078844407,0.23923944435070457,-2.657129878993401
1763590347.4102225,-0.024586673907257574,0.02278824467351634,-0.9714762217210205,0.2347554940816692,-2.666350421636575
1763590347.4408386,-0.024820823537745354,0.022580563522649505,-0.9725409377533513,0.23030017208795112,-2.6755034092722516
1763590347.4610264,-0.02497034834499524,0.022306710601818817,-0.973593216963861,0.22582103588376487,-2.6847045399091938
1763590347.4901536,-0.025253400959597303,0.02202657495877158,-0.974623323566185,0.22132887949014432,-2.6939136096328045
1763590347.5108147,-0.025506014862589473,0.021754570749126435,-0.9756425840316723,0.21678959864659564,-2.7032122862145567
1763590347.5404232,-0.0257058836228585,0.021512743314402064,-0.976652250735747,0.21219517090418474,-2.71261761499592
1763590347.5610774,-0.02597943213958101,0.021337612785250377,-0.9776453805537091,0.20755549924857497,-2.7220986347114646
1763590347.5910766,-0.026359266117163604,0.021244600722479638,-0.9786129410949209,0.20290531671559492,-2.7315813471334165
1763590347.6111891,-0.026767904518878848,0.021136526021857255,-0.9795578178457689,0.1982503670933077,-2.7410635648399273
1763590347.641487,-0.027088649964921666,0.021017022978078455,-0.980481478270688,0.19359896837623725,-2.7505366951096253
1763590347.6604874,-0.027314270217927986,0.02087737900033531,-0.9813828914388226,0.18895948264036555,-2.759984775490503
1763590347.6905675,-0.027519874072720305,0.02074216276782491,-0.9822579093590333,0.18434158162594672,-2.769382035582202
1763590347.7107313,-0.02772446527151547,0.020651382516991848,-0.9831005859684324,0.1797723902440813,-2.778670504973633
1763590347.7409017,-0.027752506075705327,0.020600155167432,-0.9839184211250179,0.17524261064149751,-2.787881612962418
1763590347.7608416,-0.027760742660342355,0.020608988969938034,-0.9847069580325628,0.17075367504929323,-2.797000988231555
1763590347.7909207,-0.027615982343552874,0.020636890852005232,-0.9854775252393719,0.16626943045324374,-2.8061130683086204
1763590347.810709,-0.02751664368210183,0.02071798979801933,-0.9862249924544586,0.16178338442931833,-2.815216284116307
1763590347.8409553,-0.027513374855866995,0.020815424017893196,-0.9869488452701134,0.15729497495783382,-2.8243103984945774
1763590347.861118,-0.027541734402409448,0.020897886645905958,-0.9876637278619317,0.15272554424756155,-2.83356064864834
1763590347.8911216,-0.027634041987103085,0.020979686473712948,-0.9883620683405094,0.1481102101294503,-2.8428931303027696
1763590347.9110513,-0.027636549947742797,0.021028447287232542,-0.9890510474248033,0.14342960328876894,-2.8523585370423534
1763590347.9407077,-0.027804546244026035,0.021045279472958995,-0.9897247255937751,0.13866856517753198,-2.8619710389335102
1763590347.9607,-0.028012677761336424,0.02096865209531285,-0.9903801257700665,0.13387610688099758,-2.871642803799924
1763590347.9911397,-0.028215008049529117,0.020808461822509717,-0.9910235197374635,0.12900893211136708,-2.8814639982945125
1763590348.0110934,-0.028450892326799596,0.020517891396150952,-0.9916505254145417,0.12409189459238718,-2.8913845857574674
1763590348.0407922,-0.02862501545855167,0.020138818316463043,-0.992259040562394,0.11915130259049507,-2.9013556183433433
1763590348.0608063,-0.028837498974919554,0.01969492570523229,-0.9928361453898806,0.11426677978179245,-2.9112097417884524
1763590348.0904784,-0.028919405592075082,0.019201582592055167,-0.9933902082807301,0.1094114312954967,-2.9210106430988803
1763590348.1107576,-0.029183939665155215,0.018668985672683207,-0.9939055745911122,0.10464929735208477,-2.9306114433588464
1763590348.1411526,-0.029297408672505885,0.018191191544692648,-0.9943968332108207,0.09992837682836489,-2.9401309748955526
1763590348.1613066,-0.02937078084373071,0.017800172284005843,-0.9948548706848932,0.095311580481249,-2.9494347249817476
1763590348.1909192,-0.02932793827850329,0.017488111995857113,-0.995287697775106,0.0907548160302368,-2.958615769708132
1763590348.2106068,-0.029243434832256946,0.017218816297165606,-0.9956954467442173,0.08624912299478517,-2.9676902247963666
1763590348.2403893,-0.029289312942295167,0.01692824648760565,-0.9960742114337049,0.0818030313310331,-2.976636344279526
1763590348.261428,-0.029213509872397674,0.016609602225511624,-0.9964406055324943,0.0773098415525589,-2.985681343410197
1763590348.2910383,-0.029232460433622633,0.01627381732544772,-0.9967815553938103,0.07285023646736494,-2.9946524781695807
1763590348.3108947,-0.029172916070310254,0.016036624916505215,-0.9971059800687246,0.0683478759028397,-3.003704725096496
1763590348.3409264,-0.028969699305172382,0.01597458657530126,-0.9974117175409625,0.06383913233983822,-3.0127634260827465
1763590348.3612177,-0.02881890593096779,0.0160580920704923,-0.9976918599951694,0.05935116544244793,-3.0217673097701
1763590348.390278,-0.02861083401237669,0.016253912674618738,-0.9979509848451721,0.05487314777223227,-3.0307448912057833
1763590348.4109764,-0.028464918523410536,0.016472867008055572,-0.9981868397782088,0.050412557558440894,-3.0396813164009533
1763590348.4407036,-0.02825547677327981,0.016619860950900154,-0.9984070335150157,0.04592171253376356,-3.0486828238532153
1763590348.4608173,-0.028150236664445247,0.016608124388653542,-0.9986057359952986,0.041452604469624565,-3.0576432142034533
1763590348.4911091,-0.028206009483569258,0.01648278321709505,-0.9987798768318872,0.03703372141861362,-3.0665011434691034
1763590348.5109904,-0.02822464134063992,0.016367346680565758,-0.9989324915755465,0.0327010222852597,-3.075186095148249
1763590348.5405736,-0.028351996076747064,0.016353553250589722,-0.999058955199206,0.028459263005480854,-3.083678085750783
1763590348.5604172,-0.028527800567906592,0.016447810901550224,-0.9991616022003047,0.0243254352442999,-3.09194528398203
1763590348.5913076,-0.028692872488292158,0.016647362035751154,-0.9992441932980408,0.020263922763589105,-3.1000614624472163
1763590348.611353,-0.028849985357378625,0.016831027070185467,-0.9993091547252545,0.016297489221938608,-3.107987879767092
1763590348.6414678,-0.028991824994588074,0.01691061742110791,-0.9993598084074179,0.01238864164502623,-3.1158051337270445
1763590348.6609037,-0.02904803371875755,0.01687607796953292,-0.9993993901137276,0.008501104031239598,-3.1235891808555927
1763590348.690681,-0.029156698440675286,0.016694551066914455,-0.9994245959260488,0.004653596326266436,-3.1312997171004326
1763590348.7112138,-0.02912506794038205,0.016416267587494045,-0.9994406480650588,0.0007921939528518602,-3.139048588276617
1763590348.741594,0.029030738050271832,-0.016068441499207244,0.9994445833520308,0.003089699714970763,-3.1468445679692847
1763590348.7606907,0.02893343302077602,-0.015599236531999659,0.9994352139560522,0.006983793945337903,-3.154672103891674
1763590348.7908812,0.028815300089700686,-0.015078151296651424,0.9994115236565716,0.010905696523632257,-3.1625589861791874
1763590348.8108456,0.02874586235464799,-0.014584322301048086,0.9993707736791869,0.014799650548916453,-3.1703871089759543
1763590348.8324687,0.028727695131907552,-0.014257434818538648,0.9993118453194609,0.018635473941304676,-3.1780881996201935
1763590348.8607564,0.028684076530377224,-0.014089973942331182,0.9992378505089492,0.022414604572883395,-3.1856677093910353
1763590348.890328,0.028691914353685424,-0.013995141193224541,0.9991505368538381,0.02605983074368718,-3.1929742031008033
