t,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,raw_gpgga
1763590343.2788372,GPS1_Frame,42.336985,-71.08961716666667,8.1,327855.33322514745,4689307.0440156255,19,T,0.96,"$GPGGA,221225.00,4220.21910,N,07105.37703,W,2,11,0.96,8.1,M,-33.2,M,,0000*6C
"
1763590344.2801754,GPS1_Frame,42.336995,-71.08958416666667,7.6,327858.07919734786,4689308.087632041,19,T,0.96,"$GPGGA,221226.00,4220.21970,N,07105.37505,W,2,11,0.96,7.6,M,-33.2,M,,0000*65
"
1763590345.2798886,GPS1_Frame,42.33700983333333,-71.08955733333333,7.3,327860.3303200563,4689309.680438274,19,T,0.96,"$GPGGA,221227.00,4220.22059,N,07105.37344,W,2,11,0.96,7.3,M,-33.2,M,,0000*63
"
1763590346.279637,GPS1_Frame,42.337029666666666,-71.08953933333333,7.1,327861.86735630734,4689311.846339326,19,T,0.99,"$GPGGA,221228.00,4220.22178,N,07105.37236,W,2,11,0.99,7.1,M,-33.2,M,,0000*67
"
1763590347.2799087,GPS1_Frame,42.337053833333336,-71.0895315,7.0,327862.5786416206,4689314.514005686,19,T,0.96,"$GPGGA,221229.00,4220.22323,N,07105.37189,W,2,11,0.96,7.0,M,-33.2,M,,0000*63
"
1763590348.279645,GPS1_Frame,42.337081166666664,-71.08953633333333,7.2,327862.25503276417,4689317.558948695,19,T,0.95,"$GPGGA,221230.00,4220.22487,N,07105.37218,W,2,10,0.95,7.2,M,-33.2,M,,0000*69
"
1763590349.2801263,GPS1_Frame,42.337108666666666,-71.08955266666666,7.3,327860.98446021514,4689320.6456795735,19,T,0.95,"$GPGGA,221231.00,4220.22652,N,07105.37316,W,2,10,0.95,7.3,M,-33.2,M,,0000*6C
"
1763590350.2800617,GPS1_Frame,42.3371355,-71.08957566666666,7.3,327859.1628416942,4689323.671878742,19,T,0.99,"$GPGGA,221232.00,4220.22813,N,07105.37454,W,2,10,0.99,7.3,M,-33.2,M,,0000*69
"
1763590351.279105,GPS1_Frame,42.3371625,-71.08959733333333,7.4,327857.4515251702,4689326.713886219,19,T,0.99,"$GPGGA,221233.00,4220.22975,N,07105.37584,W,2,10,0.99,7.4,M,-33.2,M,,0000*62
"
1763590352.2792819,GPS1_Frame,42.3371905,-71.08961483333333,7.4,327856.08620619134,4689329.858501207,19,T,0.95,"$GPGGA,221234.00,4220.23143,N,07105.37689,W,2,10,0.95,7.4,M,-33.2,M,,0000*6B
"
1763590353.2798371,GPS1_Frame,42.33722083333333,-71.0896275,7.4,327855.12544542545,4689333.252430343,19,T,0.95,"$GPGGA,221235.00,4220.23325,N,07105.37765,W,2,11,0.95,7.4,M,-33.2,M,,0000*6A
"
1763590354.2798355,GPS1_Frame,42.337252666666664,-71.08963683333333,7.1,327854.4433923804,4689336.8061748855,19,T,0.99,"$GPGGA,221236.00,4220.23516,N,07105.37821,W,2,11,0.99,7.1,M,-33.2,M,,0000*69
"
1763590355.2791724,GPS1_Frame,42.337286,-71.08964566666667,6.7,327853.8066253185,4689340.525470853,19,T,1.07,"$GPGGA,221237.00,4220.23716,N,07105.37874,W,2,11,1.07,6.7,M,-33.2,M,,0000*6B
"
1763590356.2802522,GPS1_Frame,42.33732233333333,-71.08965416666666,6.6,327853.20550674375,4689344.577219238,19,T,1.07,"$GPGGA,221238.00,4220.23934,N,07105.37925,W,2,11,1.07,6.6,M,-33.2,M,,0000*6E
"
1763590357.2794356,GPS1_Frame,42.3373575,-71.08966266666667,6.3,327852.6012054562,4689348.499418265,19,T,1.07,"$GPGGA,221239.00,4220.24145,N,07105.37976,W,2,10,1.07,6.3,M,-33.2,M,,0000*64
"
1763590358.278921,GPS1_Frame,42.33738733333333,-71.08967116666666,6.4,327851.9823513931,4689351.829391326,19,T,1.07,"$GPGGA,221240.00,4220.24324,N,07105.38027,W,2,11,1.07,6.4,M,-33.2,M,,0000*6B
"
1763590359.279359,GPS1_Frame,42.337415166666666,-71.08967866666667,6.4,327851.44042425696,4689354.935255154,19,T,1.07,"$GPGGA,221241.00,4220.24491,N,07105.38072,W,2,11,1.07,6.4,M,-33.2,M,,0000*63
"
1763590360.2803526,GPS1_Frame,42.33743833333333,-71.08968466666667,6.5,327851.0093389113,4689357.519884418,19,T,1.21,"$GPGGA,221242.00,4220.24630,N,07105.38108,W,2,10,1.21,6.5,M,-33.2,M,,0000*61
"
1763590361.280088,GPS1_Frame,42.3374525,-71.08968916666667,6.8,327850.6772701603,4689359.102095399,19,T,1.07,"$GPGGA,221243.00,4220.24715,N,07105.38135,W,2,10,1.07,6.8,M,-33.2,M,,0000*61
"
1763590362.27904,GPS1_Frame,42.33745966666667,-71.0896915,7.0,327850.5045979384,4689359.902623146,19,T,0.93,"$GPGGA,221244.00,4220.24758,N,07105.38149,W,2,09,0.93,7.0,M,-33.2,M,,0000*69
"
1763590363.2792134,GPS1_Frame,42.33746033333333,-71.08969283333333,7.4,327850.3965721099,4689359.9793508155,19,T,1.23,"$GPGGA,221245.00,4220.24762,N,07105.38157,W,2,11,1.23,7.4,M,-33.2,M,,0000*69
"
1763590364.2798443,GPS1_Frame,42.33745866666667,-71.08969283333333,7.7,327850.39202405047,4689359.7942801695,19,T,1.05,"$GPGGA,221246.00,4220.24752,N,07105.38157,W,2,11,1.05,7.7,M,-33.2,M,,0000*6E
"
1763590365.279422,GPS1_Frame,42.3374575,-71.08969266666666,7.7,327850.4025710406,4689359.664393289,19,T,1.07,"$GPGGA,221247.00,4220.24745,N,07105.38156,W,2,10,1.07,7.7,M,-33.2,M,,0000*6B
"
1763590366.281117,GPS1_Frame,42.33745583333334,-71.08969183333333,7.7,327850.4666761444,4689359.47763551,19,T,1.07,"$GPGGA,221248.00,4220.24735,N,07105.38151,W,2,10,1.07,7.7,M,-33.2,M,,0000*64
"
1763590367.2789834,GPS1_Frame,42.3374555,-71.08969183333333,8.1,327850.465766533,4689359.440621381,19,T,1.05,"$GPGGA,221249.00,4220.24733,N,07105.38151,W,2,11,1.05,8.1,M,-33.2,M,,0000*69
"
1763590368.2801292,GPS1_Frame,42.3374565,-71.08969233333333,8.4,327850.4273034693,4689359.552676049,19,T,1.07,"$GPGGA,221250.00,4220.24739,N,07105.38154,W,2,10,1.07,8.4,M,-33.2,M,,0000*68
"
1763590369.2800157,GPS1_Frame,42.3374585,-71.0896925,8.4,327850.41903050744,4689359.77509825,19,T,1.23,"$GPGGA,221251.00,4220.24751,N,07105.38155,W,2,11,1.23,8.4,M,-33.2,M,,0000*61
"
1763590370.2796092,GPS1_Frame,42.337459,-71.08969166666667,8.7,327850.4890480843,4689359.828932314,19,T,1.35,"$GPGGA,221252.00,4220.24754,N,07105.38150,W,2,10,1.35,8.7,M,-33.2,M,,0000*67
"
1763590371.280351,GPS1_Frame,42.33745833333333,-71.08969016666667,8.8,327850.61080454773,4689359.751867219,19,T,1.07,"$GPGGA,221253.00,4220.24750,N,07105.38141,W,2,10,1.07,8.8,M,-33.2,M,,0000*6C
"
1763590372.280108,GPS1_Frame,42.337456,-71.08968783333333,8.5,327850.7966661261,4689359.488044353,19,T,1.35,"$GPGGA,221254.00,4220.24736,N,07105.38127,W,2,11,1.35,8.5,M,-33.2,M,,0000*66
"
1763590373.2799182,GPS1_Frame,42.337453833333335,-71.0896865,8.3,327850.900598728,4689359.2447531065,19,T,1.35,"$GPGGA,221255.00,4220.24723,N,07105.38119,W,2,11,1.35,8.3,M,-33.2,M,,0000*68
"
1763590374.281993,GPS1_Frame,42.33744983333333,-71.08968433333334,8.1,327851.0681816564,4689358.796197028,19,T,1.35,"$GPGGA,221256.00,4220.24699,N,07105.38106,W,2,11,1.35,8.1,M,-33.2,M,,0000*67
"
1763590375.2793937,GPS1_Frame,42.337445833333334,-71.089682,7.9,327851.24949524674,4689358.347303527,19,T,1.07,"$GPGGA,221257.00,4220.24675,N,07105.38092,W,2,11,1.07,7.9,M,-33.2,M,,0000*6E
"
1763590376.2795095,GPS1_Frame,42.337442333333335,-71.08967983333334,7.8,327851.41844263196,4689357.954268652,19,T,1.07,"$GPGGA,221258.00,4220.24654,N,07105.38079,W,2,11,1.07,7.8,M,-33.2,M,,0000*66
"
1763590377.279596,GPS1_Frame,42.33744016666667,-71.0896785,7.7,327851.5223752797,4689357.710977419,19,T,1.35,"$GPGGA,221259.00,4220.24641,N,07105.38071,W,2,11,1.35,7.7,M,-33.2,M,,0000*65
"
1763590378.280362,GPS1_Frame,42.33744383333333,-71.089682,7.5,327851.24403760524,4689358.125218753,19,T,1.2,"$GPGGA,221300.00,4220.24663,N,07105.38092,W,2,10,1.20,7.5,M,-33.2,M,,0000*62
"
1763590379.278756,GPS1_Frame,42.337447833333336,-71.08968266666666,6.9,327851.200030351,4689358.570738002,19,T,1.23,"$GPGGA,221301.00,4220.24687,N,07105.38096,W,2,11,1.23,6.9,M,-33.2,M,,0000*62
"
1763590380.2801147,GPS1_Frame,42.33745866666667,-71.08968383333334,6.8,327851.1334781676,4689359.776059181,19,T,1.07,"$GPGGA,221302.00,4220.24752,N,07105.38103,W,2,10,1.07,6.8,M,-33.2,M,,0000*63
"
1763590381.2796202,GPS1_Frame,42.3374805,-71.08968816666666,6.8,327850.83606119803,4689362.209257715,19,T,1.05,"$GPGGA,221303.00,4220.24883,N,07105.38129,W,2,11,1.05,6.8,M,-33.2,M,,0000*6A
"
1763590382.2799187,GPS1_Frame,42.33750766666667,-71.08969383333333,7.0,327850.443353335,4689365.237381767,19,T,1.05,"$GPGGA,221304.00,4220.25046,N,07105.38163,W,2,11,1.05,7.0,M,-33.2,M,,0000*6A
"
1763590383.27929,GPS1_Frame,42.337538,-71.0897015,7.0,327849.89451988786,4689368.621189229,19,T,1.05,"$GPGGA,221305.00,4220.25228,N,07105.38209,W,2,11,1.05,7.0,M,-33.2,M,,0000*6E
"
1763590384.280258,GPS1_Frame,42.3375705,-71.08971,6.8,327849.28294660134,4689372.247275759,19,T,1.05,"$GPGGA,221306.00,4220.25423,N,07105.38260,W,2,11,1.05,6.8,M,-33.2,M,,0000*66
"
1763590385.2797043,GPS1_Frame,42.33760316666667,-71.08972,6.7,327848.5482534986,4689375.894906324,19,T,1.05,"$GPGGA,221307.00,4220.25619,N,07105.38320,W,2,11,1.05,6.7,M,-33.2,M,,0000*66
"
1763590386.2794974,GPS1_Frame,42.3376355,-71.08973083333333,6.6,327847.7439987095,4689379.5072100395,19,T,1.07,"$GPGGA,221308.00,4220.25813,N,07105.38385,W,2,10,1.07,6.6,M,-33.2,M,,0000*60
"
1763590387.2789805,GPS1_Frame,42.337667333333336,-71.08974166666667,6.5,327846.93838043534,4689383.063992697,19,T,1.33,"$GPGGA,221309.00,4220.26004,N,07105.38450,W,2,09,1.33,6.5,M,-33.2,M,,0000*6F
"
1763590388.279136,GPS1_Frame,42.33770033333333,-71.08975283333334,6.5,327846.1084857052,4689386.7509998195,19,T,0.9,"$GPGGA,221310.00,4220.26202,N,07105.38517,W,2,09,0.90,6.5,M,-33.2,M,,0000*69
"
1763590389.280971,GPS1_Frame,42.33773516666667,-71.08976383333334,6.4,327845.29732562706,4689390.64124737,19,T,1.0,"$GPGGA,221311.00,4220.26411,N,07105.38583,W,2,09,1.00,6.4,M,-33.2,M,,0000*68
"
1763590390.279098,GPS1_Frame,42.337772666666666,-71.08977433333334,6.3,327844.5346355302,4689394.826595793,19,T,1.65,"$GPGGA,221312.00,4220.26636,N,07105.38646,W,2,10,1.65,6.3,M,-33.2,M,,0000*6A
"
1763590391.2827175,GPS1_Frame,42.337808333333335,-71.089786,6.1,327843.670829529,4689398.81072872,19,T,0.97,"$GPGGA,221313.00,4220.26850,N,07105.38716,W,2,10,0.97,6.1,M,-33.2,M,,0000*6F
"
1763590392.2833068,GPS1_Frame,42.337840666666665,-71.089788,6.6,327843.59429985797,4689402.405148793,19,T,0.97,"$GPGGA,221314.00,4220.27044,N,07105.38728,W,2,10,0.97,6.6,M,-33.2,M,,0000*6E
"
1763590393.2791717,GPS1_Frame,42.337879,-71.08979633333334,7.0,327843.01238378644,4689406.678646104,19,T,0.87,"$GPGGA,221315.00,4220.27274,N,07105.38778,W,2,10,0.87,7.0,M,-33.2,M,,0000*6D
"
1763590394.2891583,GPS1_Frame,42.3379055,-71.08980883333334,6.3,327842.05491203314,4689409.646577952,19,T,0.87,"$GPGGA,221316.00,4220.27433,N,07105.38853,W,2,11,0.87,6.3,M,-33.2,M,,0000*6E
"
1763590395.2822857,GPS1_Frame,42.337922166666665,-71.08981383333334,7.1,327841.68847962737,4689411.5074079465,19,T,1.11,"$GPGGA,221317.00,4220.27533,N,07105.38883,W,2,11,1.11,7.1,M,-33.2,M,,0000*6E
"
1763590396.2795236,GPS1_Frame,42.337953666666664,-71.08982166666667,6.6,327841.1291090988,4689415.021103468,19,T,0.87,"$GPGGA,221318.00,4220.27722,N,07105.38930,W,2,10,0.87,6.6,M,-33.2,M,,0000*63
"
1763590397.2811093,GPS1_Frame,42.33798983333333,-71.08983133333334,7.0,327840.4314391165,4689419.05670887,19,T,0.9,"$GPGGA,221319.00,4220.27939,N,07105.38988,W,2,10,0.90,7.0,M,-33.2,M,,0000*64
"
1763590398.2795305,GPS1_Frame,42.3380305,-71.08984833333334,7.7,327839.14190856146,4689423.606853056,19,T,0.9,"$GPGGA,221320.00,4220.28183,N,07105.39090,W,2,09,0.90,7.7,M,-33.2,M,,0000*66
"
1763590399.2807364,GPS1_Frame,42.3380765,-71.08986066666667,7.6,327838.2513889925,4689428.739774959,19,T,0.9,"$GPGGA,221321.00,4220.28459,N,07105.39164,W,2,09,0.90,7.6,M,-33.2,M,,0000*6E
"
1763590400.2801733,GPS1_Frame,42.338120833333335,-71.0898765,6.5,327837.0679822661,4689433.694712974,19,T,1.03,"$GPGGA,221322.00,4220.28725,N,07105.39259,W,2,09,1.03,6.5,M,-33.2,M,,0000*61
"
1763590401.2799861,GPS1_Frame,42.3381585,-71.0898875,5.8,327836.26456715865,4689437.899582286,19,T,1.43,"$GPGGA,221323.00,4220.28951,N,07105.39325,W,2,09,1.43,5.8,M,-33.2,M,,0000*6D
"
1763590402.2791069,GPS1_Frame,42.338206666666665,-71.08990716666666,5.1,327834.7758248275,4689443.287944949,19,T,1.02,"$GPGGA,221324.00,4220.29240,N,07105.39443,W,2,08,1.02,5.1,M,-33.2,M,,0000*6A
"
1763590403.279377,GPS1_Frame,42.3382415,-71.08991633333333,7.5,327834.11571505695,4689447.174482418,19,T,1.08,"$GPGGA,221325.00,4220.29449,N,07105.39498,W,2,08,1.08,7.5,M,-33.2,M,,0000*6E
"
1763590404.2793517,GPS1_Frame,42.33828883333333,-71.08993633333333,9.0,327832.597241648,4689452.470985314,19,T,1.08,"$GPGGA,221326.00,4220.29733,N,07105.39618,W,2,08,1.08,9.0,M,-33.2,M,,0000*62
"
1763590405.2824795,GPS1_Frame,42.338332,-71.08995866666666,8.4,327830.8751728742,4689457.3095365465,19,T,1.08,"$GPGGA,221327.00,4220.29992,N,07105.39752,W,2,08,1.08,8.4,M,-33.2,M,,0000*6C
"
1763590406.2791018,GPS1_Frame,42.3383715,-71.08997616666667,9.3,327829.54128198477,4689461.731146085,19,T,0.9,"$GPGGA,221328.00,4220.30229,N,07105.39857,W,2,09,0.90,9.3,M,-33.2,M,,0000*6D
"
1763590407.2807994,GPS1_Frame,42.33840883333333,-71.08999616666667,10.4,327827.9955231744,4689465.9172262205,19,T,0.9,"$GPGGA,221329.00,4220.30453,N,07105.39977,W,2,09,0.90,10.4,M,-33.2,M,,0000*5B
"
1763590408.2803032,GPS1_Frame,42.33844366666667,-71.09001616666667,11.2,327826.44294310996,4689469.825700762,19,T,0.9,"$GPGGA,221330.00,4220.30662,N,07105.40097,W,2,09,0.90,11.2,M,-33.2,M,,0000*5D
"
1763590409.2801874,GPS1_Frame,42.338475333333335,-71.09003416666667,12.1,327825.04648695234,4689473.378491633,19,T,0.9,"$GPGGA,221331.00,4220.30852,N,07105.40205,W,2,09,0.90,12.1,M,-33.2,M,,0000*58
"
1763590410.2797499,GPS1_Frame,42.338509333333334,-71.09005116666667,12.7,327823.7387832637,4689477.188356882,19,T,0.87,"$GPGGA,221332.00,4220.31056,N,07105.40307,W,2,10,0.87,12.7,M,-33.2,M,,0000*5D
"
1763590411.2882595,GPS1_Frame,42.33854633333333,-71.09006666666667,13.5,327822.5628428498,4689481.328312272,19,T,0.9,"$GPGGA,221333.00,4220.31278,N,07105.40400,W,2,09,0.90,13.5,M,-33.2,M,,0000*5F
"
1763590412.2800539,GPS1_Frame,42.338581833333336,-71.09008466666667,14.4,327821.1768540917,4689485.306766674,19,T,0.9,"$GPGGA,221334.00,4220.31491,N,07105.40508,W,2,09,0.90,14.4,M,-33.2,M,,0000*56
"
1763590413.2844806,GPS1_Frame,42.338621833333335,-71.0900995,14.3,327820.0640267116,4689489.7784998845,19,T,1.05,"$GPGGA,221335.00,4220.31731,N,07105.40597,W,2,09,1.05,14.3,M,-33.2,M,,0000*52
"
1763590414.2804193,GPS1_Frame,42.33866316666667,-71.09011533333333,14.6,327818.8724580142,4689494.400314869,19,T,1.02,"$GPGGA,221336.00,4220.31979,N,07105.40692,W,2,09,1.02,14.6,M,-33.2,M,,0000*57
"
1763590415.2803996,GPS1_Frame,42.33870783333333,-71.09013383333334,15.0,327817.47030360275,4689499.397671489,19,T,1.02,"$GPGGA,221337.00,4220.32247,N,07105.40803,W,2,08,1.02,15.0,M,-33.2,M,,0000*53
"
1763590416.2790875,GPS1_Frame,42.33875833333333,-71.09015366666667,15.7,327815.97423077375,4689505.045475914,19,T,1.02,"$GPGGA,221338.00,4220.32550,N,07105.40922,W,2,08,1.02,15.7,M,-33.2,M,,0000*58
"
1763590417.280931,GPS1_Frame,42.338809499999996,-71.09017833333333,16.7,327814.0818005874,4689510.777096729,19,T,1.08,"$GPGGA,221339.00,4220.32857,N,07105.41070,W,2,09,1.08,16.7,M,-33.2,M,,0000*54
"
1763590418.27888,GPS1_Frame,42.338866333333335,-71.09020316666667,16.5,327812.1911111111,4689517.138296056,19,T,1.71,"$GPGGA,221340.00,4220.33198,N,07105.41219,W,2,10,1.71,16.5,M,-33.2,M,,0000*58
"
1763590419.2802374,GPS1_Frame,42.338924,-71.09023066666667,15.9,327810.08301516157,4689523.597431638,19,T,1.09,"$GPGGA,221341.00,4220.33544,N,07105.41384,W,2,10,1.09,15.9,M,-33.2,M,,0000*59
"
1763590420.2803175,GPS1_Frame,42.338975,-71.09026833333333,15.3,327807.119177415,4689529.336873987,19,T,1.05,"$GPGGA,221342.00,4220.33850,N,07105.41610,W,2,10,1.05,15.3,M,-33.2,M,,0000*5C
"
1763590421.279146,GPS1_Frame,42.3390295,-71.09030266666667,15.1,327804.43950464186,4689535.458215707,19,T,0.85,"$GPGGA,221343.00,4220.34177,N,07105.41816,W,2,11,0.85,15.1,M,-33.2,M,,0000*54
"
1763590422.2818346,GPS1_Frame,42.33908733333333,-71.0903315,15.1,327802.22203527845,4689541.938561491,19,T,0.99,"$GPGGA,221344.00,4220.34524,N,07105.41989,W,2,10,0.99,15.1,M,-33.2,M,,0000*5A
"
1763590423.2821841,GPS1_Frame,42.339143666666665,-71.090355,14.3,327800.4398442396,4689548.241543382,19,T,1.0,"$GPGGA,221345.00,4220.34862,N,07105.42130,W,2,10,1.00,14.3,M,-33.2,M,,0000*5F
"
1763590424.2799826,GPS1_Frame,42.3391965,-71.09038116666666,14.2,327798.4284183866,4689554.1612780355,19,T,0.99,"$GPGGA,221346.00,4220.35179,N,07105.42287,W,2,10,0.99,14.2,M,-33.2,M,,0000*51
"
1763590425.279842,GPS1_Frame,42.3392435,-71.0904065,14.1,327796.4697233022,4689559.431578232,19,T,1.05,"$GPGGA,221347.00,4220.35461,N,07105.42439,W,2,09,1.05,14.1,M,-33.2,M,,0000*50
"
1763590426.2806983,GPS1_Frame,42.33928483333333,-71.090431,13.9,327794.5642131928,4689564.070950962,19,T,1.08,"$GPGGA,221348.00,4220.35709,N,07105.42586,W,2,08,1.08,13.9,M,-33.2,M,,0000*54
"
1763590427.2803614,GPS1_Frame,42.339324,-71.09045216666667,13.6,327792.9273954884,4689568.462981365,19,T,1.08,"$GPGGA,221349.00,4220.35944,N,07105.42713,W,2,09,1.08,13.6,M,-33.2,M,,0000*52
"
1763590428.2804549,GPS1_Frame,42.33935616666667,-71.09046716666667,13.5,327791.77948844084,4689572.065225756,19,T,0.93,"$GPGGA,221350.00,4220.36137,N,07105.42803,W,2,10,0.93,13.5,M,-33.2,M,,0000*53
"
1763590429.2813518,GPS1_Frame,42.33938466666667,-71.09047966666667,13.1,327790.8275260159,4689575.25525149,19,T,1.02,"$GPGGA,221351.00,4220.36308,N,07105.42878,W,2,10,1.02,13.1,M,-33.2,M,,0000*5D
"
1763590430.2801218,GPS1_Frame,42.33940833333333,-71.090486,12.5,327790.3703873259,4689577.896082711,19,T,0.99,"$GPGGA,221352.00,4220.36450,N,07105.42916,W,2,10,0.99,12.5,M,-33.2,M,,0000*5B
"
1763590431.2790992,GPS1_Frame,42.339423833333335,-71.09049233333333,12.3,327789.8909541855,4689579.630067499,19,T,0.99,"$GPGGA,221353.00,4220.36543,N,07105.42954,W,2,10,0.99,12.3,M,-33.2,M,,0000*59
"
1763590432.2797108,GPS1_Frame,42.33943816666667,-71.09049983333334,11.9,327789.31222491176,4689581.236865747,19,T,1.08,"$GPGGA,221354.00,4220.36629,N,07105.42999,W,2,09,1.08,11.9,M,-33.2,M,,0000*58
"
1763590433.2849102,GPS1_Frame,42.339445833333336,-71.09050433333333,11.5,327788.9624394888,4689582.097305125,19,T,1.22,"$GPGGA,221355.00,4220.36675,N,07105.43026,W,2,07,1.22,11.5,M,-33.2,M,,0000*56
"
1763590434.2800221,GPS1_Frame,42.33945116666666,-71.09050533333334,11.3,327788.89461830526,4689582.691556762,19,T,1.02,"$GPGGA,221356.00,4220.36707,N,07105.43032,W,2,08,1.02,11.3,M,-33.2,M,,0000*5F
"
1763590435.2797692,GPS1_Frame,42.339453666666664,-71.09050766666667,11.4,327788.70922054286,4689582.973888671,19,T,1.02,"$GPGGA,221357.00,4220.36722,N,07105.43046,W,2,09,1.02,11.4,M,-33.2,M,,0000*5C
"
1763590436.2785447,GPS1_Frame,42.3394575,-71.09051016666666,11.4,327788.51373261167,4689583.404614719,19,T,1.01,"$GPGGA,221358.00,4220.36745,N,07105.43061,W,2,10,1.01,11.4,M,-33.2,M,,0000*5C
"
1763590437.278728,GPS1_Frame,42.339459833333336,-71.09051216666667,11.3,327788.35534027545,4689583.667764449,19,T,0.93,"$GPGGA,221359.00,4220.36759,N,07105.43073,W,2,10,0.93,11.3,M,-33.2,M,,0000*5E
"
1763590438.280063,GPS1_Frame,42.339461666666665,-71.090514,11.0,327788.20931313996,4689583.8750554025,19,T,0.93,"$GPGGA,221400.00,4220.36770,N,07105.43084,W,2,10,0.93,11.0,M,-33.2,M,,0000*55
"
1763590439.2797425,GPS1_Frame,42.339463333333335,-71.09051566666666,10.9,327788.0765612103,4689584.063501732,19,T,0.93,"$GPGGA,221401.00,4220.36780,N,07105.43094,W,2,10,0.93,10.9,M,-33.2,M,,0000*52
"
1763590440.279382,GPS1_Frame,42.339465,-71.09051666666667,10.6,327787.99873006396,4689584.250597814,19,T,1.01,"$GPGGA,221402.00,4220.36790,N,07105.43100,W,2,10,1.01,10.6,M,-33.2,M,,0000*59
"
1763590441.2799907,GPS1_Frame,42.33946666666667,-71.09051716666667,10.4,327787.9620895105,4689584.436681211,19,T,0.93,"$GPGGA,221403.00,4220.36800,N,07105.43103,W,2,10,0.93,10.4,M,-33.2,M,,0000*55
"
1763590442.2798254,GPS1_Frame,42.33946783333333,-71.0905175,10.3,327787.93781414384,4689584.566905834,19,T,0.93,"$GPGGA,221404.00,4220.36807,N,07105.43105,W,2,10,0.93,10.3,M,-33.2,M,,0000*54
"
1763590443.2790625,GPS1_Frame,42.3394695,-71.09051766666667,10.2,327787.92863398243,4689584.752314109,19,T,1.01,"$GPGGA,221405.00,4220.36817,N,07105.43106,W,2,10,1.01,10.2,M,-33.2,M,,0000*5C
"
1763590444.2789006,GPS1_Frame,42.339471833333334,-71.090518,10.2,327787.9075436396,4689585.012088231,19,T,1.01,"$GPGGA,221406.00,4220.36831,N,07105.43108,W,2,10,1.01,10.2,M,-33.2,M,,0000*55
"
1763590445.2793307,GPS1_Frame,42.33947366666666,-71.0905175,10.2,327787.9537392587,4689585.214653328,19,T,1.09,"$GPGGA,221407.00,4220.36842,N,07105.43105,W,2,10,1.09,10.2,M,-33.2,M,,0000*55
"
1763590446.2799387,GPS1_Frame,42.339475666666665,-71.09051683333334,10.3,327788.01412006933,4689585.4353879355,19,T,1.09,"$GPGGA,221408.00,4220.36854,N,07105.43101,W,2,10,1.09,10.3,M,-33.2,M,,0000*58
"
1763590447.280386,GPS1_Frame,42.33947783333333,-71.0905175,10.3,327787.9651143418,4689585.677330109,19,T,0.93,"$GPGGA,221409.00,4220.36867,N,07105.43105,W,2,10,0.93,10.3,M,-33.2,M,,0000*5F
"
1763590448.2792528,GPS1_Frame,42.339485333333336,-71.09052033333333,10.3,327787.7521762488,4689586.515886877,19,T,1.01,"$GPGGA,221410.00,4220.36912,N,07105.43122,W,2,09,1.01,10.3,M,-33.2,M,,0000*53
"
1763590449.2800276,GPS1_Frame,42.339492666666665,-71.09052533333333,10.5,327787.36029074603,4689587.3403249,19,T,0.93,"$GPGGA,221411.00,4220.36956,N,07105.43152,W,2,10,0.93,10.5,M,-33.2,M,,0000*51
"
1763590450.28684,GPS1_Frame,42.339499833333335,-71.09052866666667,10.5,327787.10525221436,4689588.142880238,19,T,0.9,"$GPGGA,221412.00,4220.36999,N,07105.43172,W,2,10,0.90,10.5,M,-33.2,M,,0000*50
"
1763590451.2787852,GPS1_Frame,42.33950683333333,-71.09053183333333,10.5,327786.86348892906,4689588.926590951,19,T,0.98,"$GPGGA,221413.00,4220.37041,N,07105.43191,W,2,10,0.98,10.5,M,-33.2,M,,0000*59
"
1763590452.2852354,GPS1_Frame,42.3395195,-71.09053783333333,10.5,327786.40378283645,4689590.345280712,19,T,0.98,"$GPGGA,221414.00,4220.37117,N,07105.43227,W,2,10,0.98,10.5,M,-33.2,M,,0000*52
"
1763590453.279745,GPS1_Frame,42.339536,-71.09054583333334,10.3,327785.7897800157,4689592.19368395,19,T,0.98,"$GPGGA,221415.00,4220.37216,N,07105.43275,W,2,11,0.98,10.3,M,-33.2,M,,0000*51
"
1763590454.2800338,GPS1_Frame,42.3395535,-71.09055333333333,10.1,327785.2196981531,4689594.152116984,19,T,0.98,"$GPGGA,221416.00,4220.37321,N,07105.43320,W,2,11,0.98,10.1,M,-33.2,M,,0000*54
"
1763590455.279611,GPS1_Frame,42.339572,-71.09056166666667,10.2,327784.583695868,4689596.2232803535,19,T,0.98,"$GPGGA,221417.00,4220.37432,N,07105.43370,W,2,11,0.98,10.2,M,-33.2,M,,0000*56
"
1763590456.2790918,GPS1_Frame,42.33959083333333,-71.09057183333333,10.1,327783.79757219076,4689598.335171221,19,T,0.9,"$GPGGA,221418.00,4220.37545,N,07105.43431,W,2,10,0.90,10.1,M,-33.2,M,,0000*50
"
1763590457.280684,GPS1_Frame,42.3396095,-71.0905865,10.1,327782.64027958736,4689600.437669593,19,T,0.98,"$GPGGA,221419.00,4220.37657,N,07105.43519,W,2,10,0.98,10.1,M,-33.2,M,,0000*52
"
1763590458.2805195,GPS1_Frame,42.33962983333333,-71.09060883333333,10.2,327780.8559506056,4689602.740767408,19,T,0.9,"$GPGGA,221420.00,4220.37779,N,07105.43653,W,2,11,0.90,10.2,M,-33.2,M,,0000*52
"
