bag_t,ros_t,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw
1761939210.5663807,1761939210.563731,3.776892501315729e-05,2.9321531433504735e-06,-9.354964790689607e-06,-0.01,-0.205,9.873,2.4590000000000003e-05,5.02e-06,3.157e-05,"$VNYMR,-077.478,-001.315,+000.137,+00.0502,+00.2459,-00.3157,-00.205,-00.010,-09.873,+00.000168,+00.002164,+00.000536*66"
1761939210.5886424,1761939210.5884175,1.5062191444711064e-05,4.537856055185257e-06,-3.490658503988659e-08,-0.028,-0.235,9.875,2.43e-05,4.8200000000000004e-06,3.2460000000000004e-05,"$VNYMR,-077.474,-001.315,+000.137,+00.0482,+00.2430,-00.3246,-00.235,-00.028,-09.875,+00.000260,+00.000863,+00.000002*64"
1761939210.6135702,1761939210.6133955,2.790781473938933e-05,5.7072266540214576e-06,4.747295565424576e-06,-0.01,-0.23,9.908,2.4590000000000003e-05,4.7300000000000005e-06,3.192e-05,"$VNYMR,-077.472,-001.315,+000.136,+00.0473,+00.2459,-00.3192,-00.230,-00.010,-09.908,+00.000327,+00.001599,-00.000272*65"
1761939210.6386034,1761939210.6384323,-2.305579941884509e-05,-8.20304748437335e-06,1.8849555921538758e-06,-0.013,-0.2,9.92,2.449e-05,4.72e-06,3.236e-05,"$VNYMR,-077.471,-001.316,+000.136,+00.0472,+00.2449,-00.3236,-00.200,-00.013,-09.920,-00.000470,-00.001321,-00.000108*6C"
1761939210.6637006,1761939210.6634874,3.883357585687383e-05,4.537856055185257e-06,-3.839724354387525e-06,-0.006,-0.237,9.865,2.44e-05,4.8200000000000004e-06,3.213e-05,"$VNYMR,-077.468,-001.315,+000.136,+00.0482,+00.2440,-00.3213,-00.237,-00.006,-09.865,+00.000260,+00.002225,+00.000220*68"
1761939210.6899009,1761939210.6886497,-1.9879300180215416e-05,-7.155849933176751e-06,-9.00589894029074e-06,-0.018,-0.229,9.884,2.537e-05,4.83e-06,3.2250000000000005e-05,"$VNYMR,-077.466,-001.314,+000.136,+00.0483,+00.2537,-00.3225,-00.229,-00.018,-09.884,-00.000410,-00.001139,+00.000516*63"
1761939210.7141492,1761939210.7134895,-3.595378259108319e-06,-2.7052603405912107e-06,-2.408554367752175e-06,-0.006,-0.235,9.881,2.43e-05,4.9100000000000004e-06,3.224e-05,"$VNYMR,-077.464,-001.315,+000.136,+00.0491,+00.2430,-00.3224,-00.235,-00.006,-09.881,-00.000155,-00.000206,+00.000138*61"
1761939210.73941,1761939210.7386692,-1.1990411961201043e-05,1.3840460968315032e-05,-8.15068760681352e-06,-0.045,-0.239,9.921,2.4200000000000002e-05,5.01e-06,3.245e-05,"$VNYMR,-077.462,-001.315,+000.135,+00.0501,+00.2420,-00.3245,-00.239,-00.045,-09.921,+00.000793,-00.000687,+00.000467*62"
1761939210.764623,1761939210.7638984,-1.4835298641951803e-06,-6.928957130417488e-06,9.16297857297023e-06,-0.012,-0.222,9.866,2.381e-05,4.710000000000001e-06,3.268e-05,"$VNYMR,-077.459,-001.315,+000.137,+00.0471,+00.2381,-00.3268,-00.222,-00.012,-09.866,-00.000397,-00.000085,-00.000525*64"
1761939210.7891152,1761939210.7884905,2.8693212902786778e-05,1.3264502315156905e-06,-5.899212871740834e-06,-0.006,-0.245,9.918,2.449e-05,4.92e-06,3.235e-05,"$VNYMR,-077.458,-001.314,+000.137,+00.0492,+00.2449,-00.3235,-00.245,-00.006,-09.918,+00.000076,+00.001644,+00.000338*64"
1761939210.8141835,1761939210.8135822,-1.7278759594743862e-06,1.2444197566719569e-05,-1.679006740418545e-05,-0.022,-0.238,9.842,2.4390000000000002e-05,5.01e-06,3.245e-05,"$VNYMR,-077.456,-001.315,+000.137,+00.0501,+00.2439,-00.3245,-00.238,-00.022,-09.842,+00.000713,-00.000099,+00.000962*62"
1761939210.8390715,1761939210.8384886,2.424262331020124e-05,3.1241393610698495e-06,-6.754424205218055e-06,-0.007,-0.24,9.901,2.44e-05,4.62e-06,3.302e-05,"$VNYMR,-077.453,-001.314,+000.137,+00.0462,+00.2440,-00.3302,-00.240,-00.007,-09.901,+00.000179,+00.001389,+00.000387*6E"
1761939210.8641481,1761939210.8635604,3.787364476827695e-06,-3.804817769347639e-06,-2.2532200643246796e-05,0.006,-0.247,9.88,2.4200000000000002e-05,4.9100000000000004e-06,3.224e-05,"$VNYMR,-077.450,-001.315,+000.137,+00.0491,+00.2420,-00.3224,-00.247,+00.006,-09.880,-00.000218,+00.000217,+00.001291*69"
1761939210.8899243,1761939210.8889654,3.729768611511882e-05,2.2165681500327983e-06,-8.377580409572783e-06,-0.005,-0.228,9.903,2.43e-05,4.9100000000000004e-06,3.202e-05,"$VNYMR,-077.449,-001.315,+000.136,+00.0491,+00.2430,-00.3202,-00.228,-00.005,-09.903,+00.000127,+00.002137,+00.000480*6E"
1761939210.9141572,1761939210.913554,-3.2201324699295384e-05,-7.976154681614086e-06,1.2461650859239513e-05,-0.023,-0.232,9.915,2.4590000000000003e-05,4.92e-06,3.279e-05,"$VNYMR,-077.448,-001.316,+000.136,+00.0492,+00.2459,-00.3279,-00.232,-00.023,-09.915,-00.000457,-00.001845,-00.000714*61"
1761939210.9391427,1761939210.9385593,1.6475908138826472e-05,5.7072266540214576e-06,1.3788101090755203e-05,-0.028,-0.241,9.858,2.527e-05,4.7300000000000005e-06,3.226e-05,"$VNYMR,-077.446,-001.316,+000.137,+00.0473,+00.2527,-00.3226,-00.241,-00.028,-09.858,+00.000327,+00.000944,-00.000790*69"
1761939210.964147,1761939210.9635715,-4.740314248416599e-05,-1.8395770316020233e-05,1.8046704465621366e-05,-0.026,-0.227,9.956,2.449e-05,4.92e-06,3.235e-05,"$VNYMR,-077.445,-001.317,+000.137,+00.0492,+00.2449,-00.3235,-00.227,-00.026,-09.956,-00.001054,-00.002716,-00.001034*6B"
1761939210.98917,1761939210.9885743,3.2934362985133e-05,-1.8570303241219668e-05,-1.2322024519079966e-05,-0.019,-0.227,9.881,2.4690000000000002e-05,5.01e-06,3.268e-05,"$VNYMR,-077.443,-001.316,+000.136,+00.0501,+00.2469,-00.3268,-00.227,-00.019,-09.881,-00.001064,+00.001887,+00.000706*6B"
1761939211.014659,1761939211.013724,-2.6302111827554547e-05,8.290313946973065e-06,1.3299408900196791e-05,-0.028,-0.239,9.921,2.4590000000000003e-05,4.8200000000000004e-06,3.2579999999999996e-05,"$VNYMR,-077.443,-001.316,+000.137,+00.0482,+00.2459,-00.3258,-00.239,-00.028,-09.921,+00.000475,-00.001507,-00.000762*62"
1761939211.040106,1761939211.0395644,1.2025318546240932e-05,-5.1836278784231585e-06,-1.7453292519943295e-08,-0.029,-0.233,9.851,2.41e-05,5.01e-06,3.256e-05,"$VNYMR,-077.441,-001.317,+000.137,+00.0501,+00.2410,-00.3256,-00.233,-00.029,-09.851,-00.000297,+00.000689,+00.000001*6F"
1761939211.0641818,1761939211.0635564,-8.377580409572782e-07,1.2915436464758038e-06,3.7000980142279786e-06,-0.023,-0.223,9.925,2.43e-05,5.01e-06,3.29e-05,"$VNYMR,-077.440,-001.315,+000.136,+00.0501,+00.2430,-00.3290,-00.223,-00.023,-09.925,+00.000074,-00.000048,-00.000212*6E"
1761939211.0900502,1761939211.089166,-1.843067690106012e-05,-1.4468779499032992e-05,-3.298672286269283e-06,-0.026,-0.219,9.857,2.4e-05,4.81e-06,3.29e-05,"$VNYMR,-077.437,-001.316,+000.136,+00.0481,+00.2400,-00.3290,-00.219,-00.026,-09.857,-00.000829,-00.001056,+00.000189*60"
1761939211.1138163,1761939211.113562,1.3212142437597073e-05,1.3578661580515885e-05,3.665191429188092e-07,-0.025,-0.227,9.895,2.556e-05,5.03e-06,3.247e-05,"$VNYMR,-077.436,-001.317,+000.136,+00.0503,+00.2556,-00.3247,-00.227,-00.025,-09.895,+00.000778,+00.000757,-00.000021*6A"
1761939211.1396966,1761939211.1386971,6.108652381980153e-06,-2.811725424962865e-05,-9.16297857297023e-06,-0.04,-0.213,9.859,2.4690000000000002e-05,4.92e-06,3.257e-05,"$VNYMR,-077.434,-001.317,+000.136,+00.0492,+00.2469,-00.3257,-00.213,-00.040,-09.859,-00.001611,+00.000350,+00.000525*64"
1761939211.1647048,1761939211.1637254,2.1415189921970424e-05,-1.0611601852125524e-05,-1.0402162341886204e-05,0.007,-0.214,9.9,2.449e-05,4.72e-06,3.291e-05,"$VNYMR,-077.433,-001.318,+000.135,+00.0472,+00.2449,-00.3291,-00.214,+00.007,-09.900,-00.000608,+00.001227,+00.000596*67"
1761939211.1891837,1761939211.1885843,-1.3020156219877699e-05,-1.4451326206513047e-05,9.26769832808989e-06,-0.036,-0.242,9.903,2.449e-05,4.9100000000000004e-06,3.3010000000000004e-05,"$VNYMR,-077.431,-001.319,+000.135,+00.0491,+00.2449,-00.3301,-00.242,-00.036,-09.903,-00.000828,-00.000746,-00.000531*67"
1761939211.214277,1761939211.2136188,1.8814649336498873e-05,8.272860654453121e-06,-1.0314895879286488e-05,-0.042,-0.21,9.9,2.4690000000000002e-05,5.11e-06,3.256e-05,"$VNYMR,-077.429,-001.319,+000.135,+00.0511,+00.2469,-00.3256,-00.210,-00.042,-09.900,+00.000474,+00.001078,+00.000591*63"
1761939211.2381942,1761939211.237874,-1.1519173063162575e-05,-2.626720524251466e-05,-1.2566370614359173e-06,-0.032,-0.238,9.857,2.4590000000000003e-05,5.01e-06,3.29e-05,"$VNYMR,-077.425,-001.318,+000.135,+00.0501,+00.2459,-00.3290,-00.238,-00.032,-09.857,-00.001505,-00.000660,+00.000072*68"
1761939211.2636802,1761939211.2635207,1.08035880698449e-05,2.1153390534171275e-05,-9.320058205649719e-06,0.0,-0.232,9.862,2.4200000000000002e-05,4.62e-06,3.2579999999999996e-05,"$VNYMR,-077.424,-001.317,+000.136,+00.0462,+00.2420,-00.3258,-00.232,+00.000,-09.862,+00.001212,+00.000619,+00.000534*68"
1761939211.2887304,1761939211.2885606,-4.852015320544236e-05,-5.445427266222308e-06,-5.148721293383273e-06,-0.018,-0.226,9.898,2.4390000000000002e-05,4.81e-06,3.324e-05,"$VNYMR,-077.424,-001.318,+000.135,+00.0481,+00.2439,-00.3324,-00.226,-00.018,-09.898,-00.000312,-00.002780,+00.000295*6B"
1761939211.3137329,1761939211.313554,3.6302848441482052e-06,-4.590215932745087e-06,1.3002702927357755e-05,-0.038,-0.211,9.834,2.4390000000000002e-05,5.01e-06,3.3560000000000004e-05,"$VNYMR,-077.423,-001.317,+000.135,+00.0501,+00.2439,-00.3356,-00.211,-00.038,-09.834,-00.000263,+00.000208,-00.000745*67"
1761939211.3379562,1761939211.337707,1.0471975511965977e-07,9.459684545809266e-06,-9.354964790689607e-06,-0.026,-0.223,9.868,2.449e-05,4.9100000000000004e-06,3.268e-05,"$VNYMR,-077.420,-001.317,+000.135,+00.0491,+00.2449,-00.3268,-00.223,-00.026,-09.868,+00.000542,+00.000006,+00.000536*6E"
1761939211.364051,1761939211.3636801,7.120943348136864e-06,4.101523742186675e-06,-7.2605696882964104e-06,-0.045,-0.239,9.842,2.3910000000000003e-05,4.81e-06,3.279e-05,"$VNYMR,-077.417,-001.316,+000.135,+00.0481,+00.2391,-00.3279,-00.239,-00.045,-09.842,+00.000235,+00.000408,+00.000416*60"
1761939211.3888774,1761939211.388011,5.969026041820607e-06,1.2217304763960306e-05,9.285151620609834e-06,-0.035,-0.23,9.917,2.4690000000000002e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.414,-001.316,+000.136,+00.0482,+00.2469,-00.3302,-00.230,-00.035,-09.917,+00.000700,+00.000342,-00.000532*6A"
1761939211.4152474,1761939211.4143786,1.2915436464758038e-06,5.916666164260777e-06,2.4958208303518915e-05,0.001,-0.246,9.883,2.4690000000000002e-05,4.92e-06,3.257e-05,"$VNYMR,-077.412,-001.316,+000.136,+00.0492,+00.2469,-00.3257,-00.246,+00.001,-09.883,+00.000339,+00.000074,-00.001430*6A"
1761939211.438633,1761939211.4380157,1.905899543177808e-05,1.106538745764405e-05,5.93411945678072e-07,-0.047,-0.227,9.886,2.43e-05,4.52e-06,3.292e-05,"$VNYMR,-077.410,-001.316,+000.136,+00.0452,+00.2430,-00.3292,-00.227,-00.047,-09.886,+00.000634,+00.001092,-00.000034*67"
1761939211.4641843,1761939211.4636228,1.0122909661567112e-05,1.0297442586766545e-06,-8.080874436733745e-06,-0.026,-0.236,9.86,2.4390000000000002e-05,4.81e-06,3.313e-05,"$VNYMR,-077.409,-001.317,+000.137,+00.0481,+00.2439,-00.3313,-00.236,-00.026,-09.860,+00.000059,+00.000580,+00.000463*65"
1761939211.4890826,1761939211.4886315,2.2165681500327983e-06,5.253441048502932e-06,-1.0471975511965977e-07,-0.034,-0.244,9.893,2.43e-05,4.81e-06,3.29e-05,"$VNYMR,-077.407,-001.315,+000.137,+00.0481,+00.2430,-00.3290,-00.244,-00.034,-09.893,+00.000301,+00.000127,+00.000006*60"
1761939211.513983,1761939211.5136049,2.181661564992912e-05,-3.1381019950858047e-05,-7.330382858376184e-07,-0.027,-0.238,9.884,2.4390000000000002e-05,4.9100000000000004e-06,3.367e-05,"$VNYMR,-077.406,-001.314,+000.137,+00.0491,+00.2439,-00.3367,-00.238,-00.027,-09.884,-00.001798,+00.001250,+00.000042*6F"
1761939211.5377386,1761939211.5375698,-5.93411945678072e-07,3.874630939427412e-06,9.930923443847734e-06,-0.038,-0.249,9.898,2.4690000000000002e-05,4.8200000000000004e-06,3.3900000000000004e-05,"$VNYMR,-077.405,-001.313,+000.137,+00.0482,+00.2469,-00.3390,-00.249,-00.038,-09.898,+00.000222,-00.000034,-00.000569*6F"
1761939211.5637057,1761939211.5635045,-1.5341444125030156e-05,5.096361415823443e-06,-3.4470252726888015e-05,-0.029,-0.237,9.882,2.449e-05,4.8200000000000004e-06,3.291e-05,"$VNYMR,-077.404,-001.314,+000.138,+00.0482,+00.2449,-00.3291,-00.237,-00.029,-09.882,+00.000292,-00.000879,+00.001975*6A"
1761939211.5879254,1761939211.5876713,-7.1733032256966945e-06,-5.393067388662478e-06,6.1784655520599265e-06,-0.058,-0.221,9.887,2.4200000000000002e-05,4.72e-06,3.291e-05,"$VNYMR,-077.402,-001.315,+000.138,+00.0472,+00.2420,-00.3291,-00.221,-00.058,-09.887,-00.000309,-00.000411,-00.000354*60"
1761939211.6140244,1761939211.6137235,5.462880558742251e-06,-1.2374384396639797e-05,2.6878070480712677e-06,-0.04,-0.25,9.899,2.4390000000000002e-05,4.9100000000000004e-06,3.3010000000000004e-05,"$VNYMR,-077.400,-001.314,+000.138,+00.0491,+00.2439,-00.3301,-00.250,-00.040,-09.899,-00.000709,+00.000313,-00.000154*6B"
1761939211.6380012,1761939211.6378179,-1.2095131716320705e-05,-1.398008730847458e-05,2.2165681500327983e-06,-0.029,-0.204,9.909,2.5169999999999998e-05,4.83e-06,3.302e-05,"$VNYMR,-077.397,-001.315,+000.138,+00.0483,+00.2517,-00.3302,-00.204,-00.029,-09.909,-00.000801,-00.000693,-00.000127*60"
1761939211.6638954,1761939211.6636825,-8.813912722571364e-06,-1.1379546723003028e-05,-1.837831702350029e-05,-0.021,-0.232,9.89,2.478e-05,5.02e-06,3.268e-05,"$VNYMR,-077.395,-001.314,+000.138,+00.0502,+00.2478,-00.3268,-00.232,-00.021,-09.890,-00.000652,-00.000505,+00.001053*63"
1761939211.6881084,1761939211.6878955,2.2794000031045945e-05,2.9321531433504735e-06,1.5219271077390555e-05,-0.049,-0.224,9.905,2.498e-05,4.6300000000000006e-06,3.314e-05,"$VNYMR,-077.395,-001.314,+000.138,+00.0463,+00.2498,-00.3314,-00.224,-00.049,-09.905,+00.000168,+00.001306,-00.000872*63"
1761939211.714715,1761939211.713823,5.410520681182422e-07,-2.2514747350726848e-05,9.913470151327793e-06,-0.025,-0.205,9.904,2.449e-05,4.9100000000000004e-06,3.312e-05,"$VNYMR,-077.394,-001.314,+000.139,+00.0491,+00.2449,-00.3312,-00.205,-00.025,-09.904,-00.001290,+00.000031,-00.000568*6F"
1761939211.738869,1761939211.7380464,4.625122517784973e-06,1.1222467090323539e-05,-1.5027284859671177e-05,-0.025,-0.207,9.924,2.4390000000000002e-05,4.81e-06,3.346e-05,"$VNYMR,-077.393,-001.315,+000.139,+00.0481,+00.2439,-00.3346,-00.207,-00.025,-09.924,+00.000643,+00.000265,+00.000861*62"
1761939211.764111,1761939211.763835,7.661995416255106e-06,-3.0543261909900765e-06,7.557275661135447e-06,-0.045,-0.219,9.891,2.4200000000000002e-05,4.710000000000001e-06,3.313e-05,"$VNYMR,-077.392,-001.314,+000.139,+00.0471,+00.2420,-00.3313,-00.219,-00.045,-09.891,-00.000175,+00.000439,-00.000433*65"
1761939211.7885141,1761939211.787901,-3.3510321638291128e-06,5.3232542185827045e-06,4.206243497306334e-06,-0.001,-0.224,9.906,2.4690000000000002e-05,4.92e-06,3.279e-05,"$VNYMR,-077.391,-001.314,+000.139,+00.0492,+00.2469,-00.3279,-00.224,-00.001,-09.906,+00.000305,-00.000192,-00.000241*68"
1761939211.8148286,1761939211.8142364,-2.0472712125893485e-05,-2.129301687433082e-06,-1.6598081186466074e-05,-0.037,-0.214,9.934,2.43e-05,4.81e-06,3.3350000000000004e-05,"$VNYMR,-077.389,-001.315,+000.139,+00.0481,+00.2430,-00.3335,-00.214,-00.037,-09.934,-00.000122,-00.001173,+00.000951*63"
1761939211.8396926,1761939211.8387961,8.168140899333462e-06,1.6580627893946132e-06,1.3264502315156905e-06,-0.036,-0.222,9.867,2.4690000000000002e-05,4.8200000000000004e-06,3.324e-05,"$VNYMR,-077.389,-001.314,+000.140,+00.0482,+00.2469,-00.3324,-00.222,-00.036,-09.867,+00.000095,+00.000468,-00.000076*69"
1761939211.8644004,1761939211.8632329,-1.3316862192716735e-05,-1.7523105690023066e-05,-2.0769418098732523e-06,-0.034,-0.224,9.858,2.43e-05,4.81e-06,3.3010000000000004e-05,"$VNYMR,-077.389,-001.313,+000.138,+00.0481,+00.2430,-00.3301,-00.224,-00.034,-09.858,-00.001004,-00.000763,+00.000119*6E"
1761939211.8889425,1761939211.8881967,4.694935687864746e-06,8.656833089891875e-06,1.0943214410004445e-05,-0.019,-0.249,9.844,2.44e-05,4.72e-06,3.313e-05,"$VNYMR,-077.388,-001.312,+000.138,+00.0472,+00.2440,-00.3313,-00.249,-00.019,-09.844,+00.000496,+00.000269,-00.000627*62"
1761939211.9143388,1761939211.9138243,1.5707963267948966e-07,3.5081117965086026e-06,2.600540585471551e-06,-0.019,-0.218,9.907,2.5080000000000004e-05,4.92e-06,3.302e-05,"$VNYMR,-077.387,-001.313,+000.137,+00.0492,+00.2508,-00.3302,-00.218,-00.019,-09.907,+00.000201,+00.000009,-00.000149*61"
1761939211.9389546,1761939211.9381013,-6.789330790257942e-06,1.0471975511965977e-05,2.1153390534171275e-05,-0.041,-0.236,9.873,2.43e-05,4.62e-06,3.3350000000000004e-05,"$VNYMR,-077.386,-001.313,+000.138,+00.0462,+00.2430,-00.3335,-00.236,-00.041,-09.873,+00.000600,-00.000389,-00.001212*69"
1761939211.9636257,1761939211.9630024,2.4399702942880727e-05,1.626646862858715e-05,5.096361415823443e-06,-0.013,-0.235,9.866,2.4590000000000003e-05,4.53e-06,3.303e-05,"$VNYMR,-077.385,-001.313,+000.138,+00.0453,+00.2459,-00.3303,-00.235,-00.013,-09.866,+00.000932,+00.001398,-00.000292*62"
1761939211.9888296,1761939211.9881086,-2.1991148575128554e-06,8.098327729253689e-06,-4.031710572106901e-06,-0.018,-0.216,9.884,2.4200000000000002e-05,4.9100000000000004e-06,3.268e-05,"$VNYMR,-077.386,-001.313,+000.139,+00.0491,+00.2420,-00.3268,-00.216,-00.018,-09.884,+00.000464,-00.000126,+00.000231*6B"
1761939212.0142608,1761939212.0132666,1.4381513036433276e-05,1.2740903539558605e-05,-1.9931660057775245e-05,0.004,-0.237,9.864,2.4390000000000002e-05,4.81e-06,3.324e-05,"$VNYMR,-077.385,-001.312,+000.139,+00.0481,+00.2439,-00.3324,-00.237,+00.004,-09.864,+00.000730,+00.000824,+00.001142*66"
1761939212.038583,1761939212.0380073,-2.350958502436362e-05,2.0141099568014565e-05,6.684611035138282e-06,-0.033,-0.219,9.877,2.4010000000000002e-05,4.710000000000001e-06,3.3010000000000004e-05,"$VNYMR,-077.386,-001.312,+000.140,+00.0471,+00.2401,-00.3301,-00.219,-00.033,-09.877,+00.001154,-00.001347,-00.000383*60"
1761939212.0634847,1761939212.062964,6.213372137099813e-06,1.5027284859671177e-05,6.108652381980153e-07,-0.021,-0.23,9.917,2.498e-05,4.92e-06,3.313e-05,"$VNYMR,-077.385,-001.311,+000.141,+00.0492,+00.2498,-00.3313,-00.230,-00.021,-09.917,+00.000861,+00.000356,-00.000035*67"
1761939212.0882387,1761939212.087938,-2.7995081201989044e-05,-1.0227629416686772e-05,-2.3876104167282428e-05,-0.014,-0.247,9.915,2.537e-05,4.93e-06,3.291e-05,"$VNYMR,-077.384,-001.312,+000.140,+00.0493,+00.2537,-00.3291,-00.247,-00.014,-09.915,-00.000586,-00.001604,+00.001368*65"
1761939212.1141562,1761939212.1133013,1.7453292519943296e-05,2.0350539078253882e-05,1.4137166941154069e-05,-0.002,-0.251,9.886,2.43e-05,4.81e-06,3.3010000000000004e-05,"$VNYMR,-077.385,-001.311,+000.140,+00.0481,+00.2430,-00.3301,-00.251,-00.002,-09.886,+00.001166,+00.001000,-00.000810*6B"
1761939212.1385996,1761939212.1379924,-5.969026041820607e-06,1.4311699866353502e-05,2.3963370629882146e-05,-0.009,-0.234,9.909,2.449e-05,4.72e-06,3.302e-05,"$VNYMR,-077.384,-001.312,+000.140,+00.0472,+00.2449,-00.3302,-00.234,-00.009,-09.909,+00.000820,-00.000342,-00.001373*61"
1761939212.1636393,1761939212.1629994,1.6388641676226754e-05,-4.747295565424576e-06,-1.0838494654884787e-05,-0.036,-0.236,9.861,2.44e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.384,-001.313,+000.139,+00.0472,+00.2440,-00.3280,-00.236,-00.036,-09.861,-00.000272,+00.000939,+00.000621*63"
1761939212.1881888,1761939212.1879208,-1.9460421159736775e-05,-9.180431865490174e-06,1.556833692778942e-05,-0.036,-0.219,9.925,2.41e-05,4.81e-06,3.3339999999999996e-05,"$VNYMR,-077.384,-001.313,+000.139,+00.0481,+00.2410,-00.3334,-00.219,-00.036,-09.925,-00.000526,-00.001115,-00.000892*6F"
1761939212.214915,1761939212.2136574,6.911503837897545e-06,-1.3124875974997357e-05,-8.30776723949301e-06,-0.016,-0.201,9.849,2.44e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.385,-001.312,+000.139,+00.0472,+00.2440,-00.3280,-00.201,-00.016,-09.849,-00.000752,+00.000396,+00.000476*67"
1761939212.239135,1761939212.2387342,-1.92684349420174e-05,1.947787445225672e-05,-1.6179202165987434e-05,-0.034,-0.205,9.93,2.4690000000000002e-05,5.01e-06,3.29e-05,"$VNYMR,-077.385,-001.311,+000.139,+00.0501,+00.2469,-00.3290,-00.205,-00.034,-09.930,+00.001116,-00.001104,+00.000927*66"
1761939212.2641377,1761939212.263205,-1.1414453308042915e-05,2.6179938779914946e-07,1.551597705022959e-05,-0.033,-0.247,9.857,2.449e-05,4.62e-06,3.325e-05,"$VNYMR,-077.387,-001.312,+000.139,+00.0462,+00.2449,-00.3325,-00.247,-00.033,-09.857,+00.000015,-00.000654,-00.000889*6C"
1761939212.2882817,1761939212.2880392,-1.5795229730548682e-05,1.3421581947836395e-05,-1.2514010736799342e-05,-0.027,-0.217,9.929,2.449e-05,4.8200000000000004e-06,3.324e-05,"$VNYMR,-077.384,-001.312,+000.139,+00.0482,+00.2449,-00.3324,-00.217,-00.027,-09.929,+00.000769,-00.000905,+00.000717*61"
1761939212.3143342,1761939212.313707,-8.569566627292159e-06,-3.1677725923697084e-05,1.413716694115407e-06,-0.029,-0.226,9.833,2.5080000000000004e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.384,-001.314,+000.139,+00.0482,+00.2508,-00.3302,-00.226,-00.029,-09.833,-00.001815,-00.000491,-00.000081*6C"
1761939212.3384252,1761939212.3379407,1.3665928043115599e-05,-1.0122909661567111e-06,1.3945180723434693e-05,-0.026,-0.229,9.894,2.478e-05,4.8200000000000004e-06,3.3350000000000004e-05,"$VNYMR,-077.386,-001.314,+000.139,+00.0482,+00.2478,-00.3335,-00.229,-00.026,-09.894,-00.000058,+00.000783,-00.000799*69"
1761939212.3641222,1761939212.3631625,-5.113814708343386e-06,-3.115412714809878e-05,9.37241808320955e-06,-0.031,-0.215,9.86,2.43e-05,4.710000000000001e-06,3.368e-05,"$VNYMR,-077.387,-001.316,+000.139,+00.0471,+00.2430,-00.3368,-00.215,-00.031,-09.860,-00.001785,-00.000293,-00.000537*62"
1761939212.3883877,1761939212.3880596,2.8204520712228367e-05,2.1938788697568723e-05,2.6755897433073073e-05,0.001,-0.205,9.919,2.4200000000000002e-05,4.710000000000001e-06,3.357e-05,"$VNYMR,-077.387,-001.315,+000.138,+00.0471,+00.2420,-00.3357,-00.205,+00.001,-09.919,+00.001257,+00.001616,-00.001533*61"
1761939212.414071,1761939212.41305,-3.405137370640937e-05,2.7052603405912107e-06,9.040805525330627e-06,-0.034,-0.201,9.866,2.449e-05,4.72e-06,3.2800000000000004e-05,"$VNYMR,-077.387,-001.314,+000.138,+00.0472,+00.2449,-00.3280,-00.201,-00.034,-09.866,+00.000155,-00.001951,-00.000518*68"
1761939212.4396467,1761939212.4382076,9.494591130849153e-06,2.8920105705546042e-05,1.2025318546240932e-05,-0.018,-0.22,9.864,2.44e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.386,-001.313,+000.138,+00.0472,+00.2440,-00.3269,-00.220,-00.018,-09.864,+00.001657,+00.000544,-00.000689*6F"
1761939212.4639683,1761939212.4630966,-2.541199390903744e-05,-4.450589592585541e-06,8.604473212332044e-06,-0.03,-0.222,9.905,2.4200000000000002e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.387,-001.313,+000.138,+00.0472,+00.2420,-00.3269,-00.222,-00.030,-09.905,-00.000255,-00.001456,-00.000493*6B"
1761939212.4884527,1761939212.4881582,1.4852751934471744e-05,1.5236724369910496e-05,8.30776723949301e-06,-0.03,-0.251,9.892,2.4390000000000002e-05,4.81e-06,3.324e-05,"$VNYMR,-077.387,-001.313,+000.139,+00.0481,+00.2439,-00.3324,-00.251,-00.030,-09.892,+00.000873,+00.000851,-00.000476*62"
1761939212.51316,1761939212.5129647,-2.0734511513692634e-05,2.2863813201125718e-06,-6.981317007977318e-08,-0.047,-0.239,9.889,2.44e-05,4.72e-06,3.269000000000001e-05,"$VNYMR,-077.388,-001.313,+000.140,+00.0472,+00.2440,-00.3269,-00.239,-00.047,-09.889,+00.000131,-00.001188,+00.000004*6F"
1761939212.5382295,1761939212.5380185,3.6320301734002e-05,-1.9338248112097172e-05,4.904375198104066e-06,-0.02,-0.245,9.872,2.449e-05,4.62e-06,3.291e-05,"$VNYMR,-077.389,-001.313,+000.140,+00.0462,+00.2449,-00.3291,-00.245,-00.020,-09.872,-00.001108,+00.002081,-00.000281*66"
1761939212.5643828,1761939212.5632272,4.747295565424576e-06,-9.791297103688189e-06,-2.600540585471551e-06,-0.039,-0.235,9.934,2.488e-05,4.8200000000000004e-06,3.302e-05,"$VNYMR,-077.389,-001.313,+000.140,+00.0482,+00.2488,-00.3302,-00.235,-00.039,-09.934,-00.000561,+00.000272,+00.000149*65"
