bag_stamp_ns,bag_t_sec,ros_header_sec,ros_header_nanosec,ros_header_t_sec,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1762845177901453173,1762845177.9014533,1762845177,900702049,1762845177.900702,imu1_frame,-5.129863,-8.188816,7.101744,-1.924,4.994,4.82,-0.0001578,-0.0001473,0.0005322,
1762845177934656402,1762845177.9346566,1762845177,931485654,1762845177.9314857,imu1_frame,-3.272081,-8.356826,5.824449,-0.841,-3.647,-11.497,-7.630000000000001e-05,-0.0001749,0.0005701,
1762845177953804015,1762845177.9538043,1762845177,952249099,1762845177.952249,imu1_frame,-1.469486,-5.048713,3.562935,3.266,-5.433,-13.324,-7.9e-06,-0.0001951,0.0005766,
1762845177979516623,1762845177.9795167,1762845177,978406915,1762845177.978407,imu1_frame,-1.69491,-4.326462,1.405391,4.92,-3.719,-9.102,4.3700000000000005e-05,-0.00022090000000000003,0.0005729,
1762845178003167774,1762845178.0031679,1762845178,2086275,1762845178.0020862,imu1_frame,-1.019238,-3.330179,-0.017072,7.35,2.772,-10.715,9.35e-05,-0.0002277,0.0005489000000000001,
1762845178026476759,1762845178.0264769,1762845178,25764302,1762845178.0257642,imu1_frame,-0.015872,-2.328624,0.036701,6.638,4.026,-13.302,0.00012429999999999999,-0.00024249999999999999,0.000532,
1762845178060296279,1762845178.0602963,1762845178,59386738,1762845178.0593867,imu1_frame,-1.477011,-0.561572,0.361041,7.835,10.699,-11.209,0.0001396,-0.0002557,0.0005209,
1762845178083133515,1762845178.0831335,1762845178,80960099,1762845178.08096,imu1_frame,-2.552613,-2.156221,2.367834,4.377,4.582,-2.153,0.0001358,-0.0002793,0.000505,
1762845178102523669,1762845178.1025238,1762845178,101929836,1762845178.10193,imu1_frame,-2.592913,-3.872699,2.303571,1.637,-3.139,-3.432,0.0001396,-0.0003125,0.0004642,
1762845178127080236,1762845178.1270802,1762845178,125928779,1762845178.1259289,imu1_frame,-2.004608,-4.768468,1.29579,1.681,1.995,-8.413,0.0001548,-0.0003281,0.00042780000000000004,
1762845178151756387,1762845178.1517563,1762845178,151201012,1762845178.151201,imu1_frame,1.301866,2.431011,2.7861,3.932,4.409,-14.709,0.0001316,-0.000323,0.00043190000000000004,
1762845178176622413,1762845178.1766224,1762845178,176113288,1762845178.1761134,imu1_frame,-0.938139,1.865021,2.223373,-0.166,1.66,-6.0,8.83e-05,-0.00032690000000000003,0.00043369999999999997,
1762845178200475897,1762845178.200476,1762845178,200018398,1762845178.2000184,imu1_frame,-0.475089,1.017232,1.170222,2.626,-1.144,-7.563,4.84e-05,-0.0003261,0.0004289,
1762845178225785214,1762845178.2257853,1762845178,225237340,1762845178.2252374,imu1_frame,-0.483993,0.016114,1.175097,5.957,2.474,-10.432,2.92e-05,-0.0003412,0.0004415,
1762845178250975532,1762845178.2509756,1762845178,250447782,1762845178.2504478,imu1_frame,-0.096408,0.996945,2.059006,5.549,3.313,-14.343,5.7999999999999995e-06,-0.0003443,0.0004256,
1762845178275705974,1762845178.275706,1762845178,275136558,1762845178.2751365,imu1_frame,-0.111205,1.291969,1.520113,2.209,-1.352,-7.418,-2.61e-05,-0.00033539999999999997,0.0004292,
1762845178301839624,1762845178.3018398,1762845178,301036458,1762845178.3010364,imu1_frame,0.318231,0.825802,0.289929,4.046,2.597,-5.017,-4.5900000000000004e-05,-0.0003232,0.00042270000000000003,
1762845178325258150,1762845178.3252583,1762845178,324831901,1762845178.324832,imu1_frame,0.552979,0.188424,1.039736,5.177,4.071,-9.337,-5.02e-05,-0.0003148,0.0004184,
1762845178351217259,1762845178.3512173,1762845178,350517551,1762845178.3505175,imu1_frame,1.126629,0.178941,1.779282,4.42,0.133,-7.264,-6.88e-05,-0.0003038,0.0004306,
1762845178376193534,1762845178.3761938,1762845178,375746243,1762845178.3757463,imu1_frame,-0.190567,-0.861565,2.024845,4.475,0.404,-5.293,-8.1e-05,-0.0003036,0.0004527,
1762845178400931893,1762845178.4009318,1762845178,400345727,1762845178.4003458,imu1_frame,-0.087266,-0.309265,1.175788,3.279,-3.033,-9.652,-8.76e-05,-0.0002988,0.0004376,
1762845178426763918,1762845178.4267642,1762845178,426091960,1762845178.426092,imu1_frame,0.105888,-0.450433,0.662677,3.617,2.498,-7.998,-9.520000000000001e-05,-0.0002915,0.0004438,
1762845178451659236,1762845178.4516594,1762845178,451118861,1762845178.451119,imu1_frame,0.343388,-0.148064,0.84019,4.598,-1.712,-10.394,-9.93e-05,-0.00027610000000000004,0.0004501,
1762845178476199678,1762845178.4761999,1762845178,475686803,1762845178.4756868,imu1_frame,0.152697,0.003495,0.643143,5.001,0.884,-9.095,-9.94e-05,-0.0002784,0.0004461,
1762845178501372370,1762845178.5013726,1762845178,500774454,1762845178.5007744,imu1_frame,-0.135029,0.13726,0.456826,4.432,0.569,-6.876,-0.0001049,-0.0002772,0.0004511,
1762845178525816980,1762845178.5258172,1762845178,525115897,1762845178.525116,imu1_frame,-0.013153,0.360318,-0.080776,4.981,1.993,-6.808,-0.0001115,-0.00027350000000000003,0.0004627,
1762845178550810422,1762845178.5508106,1762845178,550173214,1762845178.5501733,imu1_frame,0.855025,0.652031,-0.73729,6.907,6.567,-5.995,-0.00011260000000000001,-0.0002758,0.00045200000000000004,
1762845178576221072,1762845178.5762212,1762845178,575560364,1762845178.5755603,imu1_frame,-0.015155,0.110414,-0.307545,2.687,3.903,-7.52,-0.00011020000000000001,-0.0002676,0.0004574,
1762845178601804722,1762845178.601805,1762845178,601164806,1762845178.6011648,imu1_frame,0.326669,0.226416,0.482276,5.381,4.017,-9.15,-0.0001133,-0.0002557,0.00046110000000000004,
1762845178625264040,1762845178.6252642,1762845178,624899666,1762845178.6248996,imu1_frame,-0.52178,-0.469,1.589333,2.744,-0.01,-11.046,-0.0001166,-0.00025330000000000003,0.00045290000000000006,
1762845178650965524,1762845178.6509657,1762845178,650697732,1762845178.6506977,imu1_frame,-0.092054,-0.017943,0.4729,2.854,-3.716,-8.918,-0.0001234,-0.0002614,0.000458,
1762845178676843424,1762845178.6768436,1762845178,676105924,1762845178.676106,imu1_frame,0.302165,-0.78488,-1.605611,3.603,-2.122,-3.591,-0.0001211,-0.0002544,0.00046600000000000005,
1762845178701373533,1762845178.7013736,1762845178,700818534,1762845178.7008185,imu1_frame,1.085753,-1.289586,-1.774676,4.576,5.183,-6.685,-9.35e-05,-0.0002632,0.0004609,
1762845178726379642,1762845178.7263796,1762845178,725873101,1762845178.725873,imu1_frame,0.452009,-3.361272,-1.931755,2.203,1.808,-6.25,-6.02e-05,-0.0002603,0.0004839,
1762845178752123959,1762845178.752124,1762845178,751082668,1762845178.7510827,imu1_frame,0.664724,-1.820615,-0.665984,1.859,-3.069,-11.847,-2.55e-05,-0.0002455,0.0004935,
1762845178777070943,1762845178.777071,1762845178,776322027,1762845178.7763221,imu1_frame,-0.601621,-1.348045,-1.341095,4.968,-1.583,-5.959,-3.4e-06,-0.0002519,0.00048540000000000003,
1762845178801047386,1762845178.8010473,1762845178,800157053,1762845178.800157,imu1_frame,-0.627841,-2.094695,-0.717527,4.071,4.693,-15.426,2.31e-05,-0.00025590000000000004,0.0004775,
1762845178825434953,1762845178.825435,1762845178,825032954,1762845178.825033,imu1_frame,-0.336484,0.037075,0.106513,5.091,1.473,-15.121,3.18e-05,-0.0002655,0.0004954,
1762845178849941021,1762845178.849941,1762845178,849753271,1762845178.8497534,imu1_frame,-1.028062,0.866273,-0.745561,2.476,-1.635,-11.145,3.05e-05,-0.0002738,0.0004728,
1762845178875491671,1762845178.8754916,1762845178,875285921,1762845178.8752859,imu1_frame,-0.350586,1.301804,-1.450495,-1.037,3.771,-7.429,2.7099999999999998e-05,-0.0002796,0.0004753,
1762845178901602696,1762845178.901603,1762845178,900979405,1762845178.9009795,imu1_frame,-1.580524,0.004348,0.392377,2.58,5.771,-7.237,2.82e-05,-0.00027850000000000005,0.0004634,
1762845178925097306,1762845178.9250972,1762845178,924772556,1762845178.9247725,imu1_frame,-0.265984,1.243236,0.592207,4.228,2.98,-12.499,1.68e-05,-0.0002972,0.000451,
1762845178950956956,1762845178.950957,1762845178,950609956,1762845178.95061,imu1_frame,0.242164,0.968288,0.792582,4.644,5.403,-5.056,2.3e-06,-0.0003004,0.0004516,
1762845178976784856,1762845178.976785,1762845178,976291398,1762845178.9762914,imu1_frame,0.387643,-0.398068,1.396241,3.394,3.929,-4.77,-1.33e-05,-0.0003013,0.0004682,
1762845179000597090,1762845179.000597,1762845179,238841,1762845179.000239,imu1_frame,-0.34482,-1.087559,1.352944,2.746,1.195,-7.771,-1.29e-05,-0.0002824,0.00045190000000000003,
1762845179026589490,1762845179.0265896,1762845179,26058949,1762845179.026059,imu1_frame,0.131815,-0.497712,0.486855,2.624,-0.719,-11.126,-1.6400000000000002e-05,-0.00029299999999999997,0.0004639,
1762845179052553307,1762845179.0525534,1762845179,52234224,1762845179.0522342,imu1_frame,0.321379,0.307372,-0.598067,2.705,-0.897,-11.274,-1.3899999999999999e-05,-0.00027529999999999997,0.0004625,
1762845179076382083,1762845179.0763824,1762845179,75864459,1762845179.0758646,imu1_frame,0.779248,0.654479,-0.770091,3.807,1.285,-9.459,-1.1599999999999999e-05,-0.0002742,0.0004612,
1762845179103459024,1762845179.1034591,1762845179,102168317,1762845179.1021683,imu1_frame,1.433169,0.505362,0.250111,3.975,3.495,-8.217,-1.27e-05,-0.0002694,0.0004745,
1762845179128571383,1762845179.1285715,1762845179,125101885,1762845179.1251018,imu1_frame,1.854388,0.275372,0.404742,2.495,-2.22,-9.72,-2.3500000000000002e-05,-0.0002562,0.0004938000000000001,
1762845179150582202,1762845179.1505823,1762845179,150182536,1762845179.1501825,imu1_frame,2.303752,0.583528,-0.222042,3.979,-0.722,-9.496,-2.75e-05,-0.0002325,0.0004946,
1762845179176779644,1762845179.1767797,1762845179,176229352,1762845179.1762292,imu1_frame,1.952961,-0.049192,0.293648,4.138,1.064,-8.223,-3.03e-05,-0.0002076,0.0005102,
1762845179201488836,1762845179.201489,1762845179,200636587,1762845179.2006366,imu1_frame,2.268703,-0.36994,0.865031,4.729,-1.878,-10.969,-3.08e-05,-0.00017449999999999999,0.0005271000000000001,
1762845179226601320,1762845179.2266014,1762845179,226082987,1762845179.226083,imu1_frame,2.170431,-0.499441,0.710797,4.025,-1.633,-4.523,-3.03e-05,-0.0001509,0.0005322,
1762845179251630345,1762845179.2516305,1762845179,250982679,1762845179.2509828,imu1_frame,1.695583,-1.340098,0.935907,4.314,1.828,-9.841,-1.8900000000000002e-05,-0.0001357,0.0005420000000000001,
1762845179276219830,1762845179.27622,1762845179,275616955,1762845179.275617,imu1_frame,0.669328,-1.063488,1.496502,4.355,-1.684,-13.837,-1.53e-05,-0.0001204,0.0005593,
1762845179300985022,1762845179.300985,1762845179,300436064,1762845179.300436,imu1_frame,0.124845,-0.946817,0.970631,2.735,-5.809,-6.278,-5.1e-06,-0.0001111,0.0005504,
1762845179327620338,1762845179.3276205,1762845179,326705464,1762845179.3267055,imu1_frame,0.180897,-1.498306,0.58479,4.547,-4.796,-8.709,7.100000000000001e-06,-0.0001114,0.0005577,
1762845179351809239,1762845179.3518095,1762845179,350827573,1762845179.3508275,imu1_frame,0.310226,-1.242406,0.552491,2.691,-3.213,-9.707,1.84e-05,-9.62e-05,0.0005634,
1762845179376514765,1762845179.376515,1762845179,375659391,1762845179.3756595,imu1_frame,-0.41996,-1.530819,0.235277,1.828,-4.914,-8.277,3.63e-05,-8.95e-05,0.0005483,
1762845179401231041,1762845179.4012313,1762845179,400553125,1762845179.4005532,imu1_frame,-0.671363,-1.410125,-0.236238,2.025,-2.151,-10.412,5.49e-05,-0.00010520000000000001,0.0005467,
1762845179429936606,1762845179.4299366,1762845179,427512441,1762845179.4275124,imu1_frame,-0.2627,-1.089592,0.054529,0.927,-2.862,-10.882,6.900000000000001e-05,-0.0001185,0.0005596,
1762845179451979466,1762845179.4519796,1762845179,450980217,1762845179.4509802,imu1_frame,-0.211734,-1.334219,-0.562581,0.312,-2.049,-7.482,8.14e-05,-0.0001104,0.0005468,
1762845179476715409,1762845179.4767156,1762845179,475336993,1762845179.475337,imu1_frame,-0.222351,-1.13784,0.027486,0.667,0.29,-14.043,0.0001022,-0.0001226,0.0005494,
1762845179500666727,1762845179.5006666,1762845179,500249519,1762845179.5002496,imu1_frame,0.100464,-0.331504,0.18289,-1.284,-2.065,-12.349,0.000109,-0.0001157,0.0005523,
1762845179535469288,1762845179.5354695,1762845179,533168706,1762845179.5331688,imu1_frame,0.397629,-1.126627,-0.300822,-1.568,-3.543,-7.03,0.0001168,-0.0001158,0.0005461,
1762845179551970360,1762845179.5519705,1762845179,551292652,1762845179.5512927,imu1_frame,0.060846,-0.997457,-0.364901,-0.213,0.375,-11.295,0.0001268,-0.00011600000000000001,0.0005412,
1762845179576921803,1762845179.576922,1762845179,576315845,1762845179.5763159,imu1_frame,-0.017088,-0.49321,0.063564,-0.44,1.106,-9.497,0.00013780000000000002,-0.0001209,0.0005485,
1762845179602394703,1762845179.6023948,1762845179,601409454,1762845179.6014094,imu1_frame,-0.333353,-0.175671,-0.045907,-0.779,-0.136,-11.226,0.0001477,-0.00012230000000000002,0.0005396999999999999,
1762845179627259770,1762845179.6272597,1762845179,626494646,1762845179.6264946,imu1_frame,-0.79903,-0.096019,0.39833,-0.953,0.449,-10.934,0.0001443,-0.0001258,0.0005449000000000001,
1762845179650913797,1762845179.650914,1762845179,650452505,1762845179.6504526,imu1_frame,-1.092747,0.299788,0.29688,-2.401,-4.231,-7.733,0.00013869999999999998,-0.0001304,0.0005407,
1762845179676913363,1762845179.6769135,1762845179,676514447,1762845179.6765144,imu1_frame,-1.099667,-0.296779,-0.131632,-1.951,-2.022,-10.781,0.0001451,-0.0001459,0.0005212,
1762845179701487972,1762845179.701488,1762845179,700884514,1762845179.7008846,imu1_frame,-0.272735,-0.100728,0.043292,-1.526,-0.054,-11.576,0.0001503,-0.0001614,0.000527,
1762845179726351456,1762845179.7263515,1762845179,725894415,1762845179.7258945,imu1_frame,-0.694152,0.101989,0.096399,-1.205,-0.95,-11.647,0.00014710000000000002,-0.0001542,0.0005306999999999999,
1762845179751111399,1762845179.7511115,1762845179,750269524,1762845179.7502694,imu1_frame,-1.246782,0.35727,-0.065301,-1.006,-0.754,-8.856,0.0001422,-0.0001766,0.0005187000000000001,
1762845179775883258,1762845179.7758834,1762845179,775580550,1762845179.7755806,imu1_frame,-0.825114,0.511887,-0.1316,-0.943,-2.38,-9.506,0.0001341,-0.000193,0.0005159,
1762845179802478532,1762845179.8024788,1762845179,801697366,1762845179.8016973,imu1_frame,-0.104082,0.110556,-0.456295,-0.548,-1.598,-7.551,0.0001332,-0.00018470000000000002,0.000521,
1762845179826464267,1762845179.8264644,1762845179,825748517,1762845179.8257484,imu1_frame,0.048684,0.014495,-0.345459,0.346,2.098,-9.13,0.0001398,-0.0001872,0.0005134,
1762845179852413875,1762845179.8524141,1762845179,851533542,1762845179.8515337,imu1_frame,-0.230939,0.232079,0.10427,0.617,1.981,-10.268,0.00013969999999999998,-0.0001943,0.0005148,
1762845179880930399,1762845179.8809304,1762845179,876881193,1762845179.8768811,imu1_frame,-0.390861,0.593146,0.286155,-0.095,0.162,-9.437,0.000134,-0.00020240000000000001,0.0005266,
1762845179902275135,1762845179.902275,1762845179,901586844,1762845179.9015868,imu1_frame,-0.191688,0.024854,0.102007,-0.288,-0.043,-5.816,0.0001317,-0.00020240000000000001,0.0005145,
1762845179927186244,1762845179.9271863,1762845179,926453703,1762845179.9264536,imu1_frame,0.137773,-0.198454,0.219865,0.2,-0.36,-9.854,0.0001274,-0.0001999,0.0005195999999999999,
1762845179952555936,1762845179.9525561,1762845179,951787061,1762845179.951787,imu1_frame,-0.131817,0.08296,0.318948,0.297,0.216,-11.012,0.0001265,-0.0001893,0.0005154,
1762845179976965837,1762845179.976966,1762845179,975911337,1762845179.9759114,imu1_frame,-0.323567,0.267649,0.243835,0.28,-1.717,-8.806,0.0001264,-0.000194,0.0005115,
1762845180003676903,1762845180.0036771,1762845180,2724987,1762845180.002725,imu1_frame,-0.080647,0.191589,0.135262,0.955,-0.441,-9.193,0.000125,-0.0002082,0.0005089000000000001,
1762845180026241597,1762845180.0262415,1762845180,25693597,1762845180.0256937,imu1_frame,0.142338,0.220852,0.108003,1.077,-0.507,-10.372,0.00011509999999999999,-0.0002021,0.0005217,
1762845180050787289,1762845180.0507874,1762845180,50142123,1762845180.050142,imu1_frame,-0.055935,0.297746,0.121976,1.106,0.197,-9.64,0.0001172,-0.0002092,0.0005112,
1762845180075365440,1762845180.0753655,1762845180,75051524,1762845180.0750515,imu1_frame,-0.222597,0.273154,0.128721,0.697,-1.585,-8.945,0.0001095,-0.0002067,0.0005107,
1762845180101262423,1762845180.1012623,1762845180,99837716,1762845180.0998378,imu1_frame,-0.117987,-0.148938,0.160879,0.794,-1.838,-10.058,0.00010960000000000001,-0.0001996,0.000512,
1762845180127516656,1762845180.1275167,1762845180,126015699,1762845180.1260157,imu1_frame,0.063903,0.060772,0.052432,0.862,0.083,-11.322,0.0001106,-0.0002067,0.0005068000000000001,
1762845180151550683,1762845180.1515508,1762845180,150939058,1762845180.150939,imu1_frame,-0.234262,0.19379,0.174815,0.736,0.077,-12.763,0.0001105,-0.00020910000000000001,0.0005068000000000001,
1762845180176781250,1762845180.1767814,1762845180,176361458,1762845180.1763616,imu1_frame,-0.228598,0.501627,0.126161,0.316,-0.855,-9.819,0.0001037,-0.00021840000000000002,0.0005226,
1762845180200941526,1762845180.2009416,1762845180,200599068,1762845180.200599,imu1_frame,-0.2168,0.348173,0.076239,0.142,-0.62,-9.22,9.82e-05,-0.0002171,0.0004983,
1762845180226312718,1762845180.2263129,1762845180,225705385,1762845180.2257054,imu1_frame,-0.146046,0.143205,0.033551,0.407,-0.179,-10.968,9.48e-05,-0.0002218,0.0005115,
1762845180250049744,1762845180.2500498,1762845180,249668786,1762845180.2496688,imu1_frame,-0.084896,0.495704,0.273773,0.763,2.518,-10.987,9.17e-05,-0.0002087,0.0005085,
1762845180275827353,1762845180.2758276,1762845180,275515769,1762845180.2755158,imu1_frame,-0.114403,0.668755,0.404381,0.46,1.021,-10.74,8.37e-05,-0.000218,0.0005055,
1762845180300496712,1762845180.3004968,1762845180,299894504,1762845180.2998946,imu1_frame,0.200554,0.232964,0.506718,-0.343,1.413,-7.458,7.59e-05,-0.0002238,0.0005039,
1762845180325954487,1762845180.3259547,1762845180,324841196,1762845180.3248413,imu1_frame,0.324874,-0.348416,0.702067,-0.572,-1.013,-10.874,7.14e-05,-0.00022250000000000001,0.0005183,
1762845180350221513,1762845180.3502216,1762845180,349829222,1762845180.3498292,imu1_frame,0.278129,-0.089514,0.552603,-0.615,-2.501,-12.34,7.170000000000001e-05,-0.0002095,0.0005128,
1762845180374866455,1762845180.3748665,1762845180,374641914,1762845180.374642,imu1_frame,-0.072462,0.187642,0.14907,-0.423,-2.498,-12.205,6.62e-05,-0.00020830000000000002,0.0005112,
1762845180401487522,1762845180.4014878,1762845180,399932064,1762845180.3999321,imu1_frame,-0.011431,0.195286,-0.129576,-0.169,-0.568,-10.626,6.4e-05,-0.000207,0.0005137000000000001,
1762845180425718589,1762845180.4257185,1762845180,425159131,1762845180.4251592,imu1_frame,0.194275,0.203986,-0.370906,-0.131,0.11,-10.138,6.610000000000001e-05,-0.0002118,0.0005059,
1762845180451622781,1762845180.4516227,1762845180,450965156,1762845180.4509652,imu1_frame,0.300362,0.227005,0.007278,0.521,4.367,-9.952,6.39e-05,-0.0002094,0.0005071,
1762845180476535848,1762845180.476536,1762845180,475430807,1762845180.4754307,imu1_frame,0.258817,0.30511,0.443695,0.245,1.378,-9.109,5.83e-05,-0.0002117,0.0005214999999999999,
1762845180501834207,1762845180.5018344,1762845180,500543041,1762845180.500543,imu1_frame,0.357021,0.090155,0.295206,-0.244,-0.993,-7.947,5.3e-05,-0.0001997,0.0005064,
1762845180526760774,1762845180.5267608,1762845180,526070108,1762845180.52607,imu1_frame,0.349736,-0.099281,-0.162981,-0.161,-2.407,-8.411,5.2900000000000005e-05,-0.00020449999999999998,0.0005225,
1762845180552348299,1762845180.5523486,1762845180,551530217,1762845180.5515301,imu1_frame,0.416184,-0.063127,-0.318851,0.625,1.764,-9.375,5.55e-05,-0.00018800000000000002,0.0005211,
1762845180576685617,1762845180.5766857,1762845180,575826451,1762845180.5758264,imu1_frame,0.216285,-0.0675,0.21048,1.313,1.325,-9.437,5.77e-05,-0.00019040000000000002,0.0005159,
1762845180600931185,1762845180.6009312,1762845180,600402935,1762845180.6004028,imu1_frame,-0.081118,0.102943,0.111037,1.245,-0.724,-8.74,5.76e-05,-0.0001951,0.0005172999999999999,
1762845180626194460,1762845180.6261945,1762845180,625641836,1762845180.6256418,imu1_frame,0.099236,-0.113135,0.036282,1.082,-0.726,-8.218,5.53e-05,-0.0001974,0.0005265,
1762845180651226027,1762845180.6512263,1762845180,650583611,1762845180.6505835,imu1_frame,0.116648,-0.203688,-0.114969,0.937,-0.939,-9.01,6.08e-05,-0.0001975,0.0005148,
1762845180676273178,1762845180.6762733,1762845180,675404304,1762845180.6754043,imu1_frame,0.038984,-0.186247,-0.058942,1.109,-0.336,-9.883,5.9900000000000006e-05,-0.00018690000000000002,0.0005145999999999999,
1762845180702693619,1762845180.7026937,1762845180,701383953,1762845180.701384,imu1_frame,-0.182273,-0.002634,0.086939,1.279,0.203,-9.102,6.33e-05,-0.00018570000000000001,0.0005188,
1762845180726181729,1762845180.7261817,1762845180,725144897,1762845180.7251449,imu1_frame,-0.160322,-0.074872,0.108775,1.205,-0.698,-8.39,6.1e-05,-0.0001916,0.0005147000000000001,
1762845180750590672,1762845180.7505908,1762845180,750053755,1762845180.7500536,imu1_frame,-0.029163,-0.246104,-0.013644,1.116,-1.142,-8.871,6.19e-05,-0.0001999,0.0005175,
1762845180775284489,1762845180.7752845,1762845180,774900448,1762845180.7749004,imu1_frame,-0.057422,-0.246646,-0.091448,1.256,-0.129,-10.328,6.53e-05,-0.0001988,0.0005283999999999999,
1762845180800527973,1762845180.800528,1762845180,799967723,1762845180.7999678,imu1_frame,-0.219446,-0.069607,0.036359,1.418,0.218,-10.707,7.21e-05,-0.0001906,0.0005126,
1762845180825419499,1762845180.8254197,1762845180,824917791,1762845180.8249178,imu1_frame,-0.295323,-0.039434,0.115176,1.531,0.737,-9.973,6.63e-05,-0.0002023,0.0005218000000000001,
1762845180850383441,1762845180.8503835,1762845180,849912649,1762845180.8499126,imu1_frame,-0.271621,-0.083428,-0.002077,1.496,-1.078,-9.627,6.769999999999999e-05,-0.00018820000000000002,0.000515,
1762845180876376424,1762845180.8763764,1762845180,875897466,1762845180.8758974,imu1_frame,-0.508371,-0.171171,0.079127,1.149,1.624,-9.988,7.190000000000001e-05,-0.00020130000000000001,0.0005114,
1762845180901327408,1762845180.9013274,1762845180,900585659,1762845180.9005857,imu1_frame,-0.309086,0.001192,0.144321,1.414,0.722,-10.374,7.159999999999999e-05,-0.0002131,0.0005089000000000001,
1762845180926433434,1762845180.9264336,1762845180,925641976,1762845180.925642,imu1_frame,-0.306362,-0.087774,0.362568,1.131,1.849,-10.306,7.04e-05,-0.000219,0.0005182,
1762845180951528334,1762845180.9515285,1762845180,950780960,1762845180.9507809,imu1_frame,-0.242237,-0.372358,0.540695,-0.514,-0.448,-9.462,6.93e-05,-0.00022009999999999998,0.0005034999999999999,
1762845180978138692,1762845180.9781387,1762845180,977196068,1762845180.977196,imu1_frame,-0.168056,-0.493033,0.193822,-1.157,-2.697,-13.365,7.149999999999999e-05,-0.0002202,0.0005076000000000001,
1762845181001511094,1762845181.0015113,1762845181,790969,1762845181.000791,imu1_frame,0.204556,0.006138,-0.182315,-0.447,-0.587,-15.463,7.5e-05,-0.0002108,0.0005063,
1762845181027520535,1762845181.0275207,1762845181,26974952,1762845181.026975,imu1_frame,-0.164754,0.414732,-0.262022,1.075,1.767,-13.351,8.05e-05,-0.0002121,0.000504,
1762845181051380936,1762845181.051381,1762845181,50712770,1762845181.0507128,imu1_frame,-0.004688,0.327748,-0.129994,1.631,1.626,-9.228,7.26e-05,-0.0002226,0.000497,
1762845181076195420,1762845181.0761955,1762845181,75479088,1762845181.075479,imu1_frame,0.38408,0.040529,-0.27465,1.759,0.381,-8.796,7.149999999999999e-05,-0.0002178,0.0005116000000000001,
1762845181102554320,1762845181.1025546,1762845181,101789779,1762845181.1017897,imu1_frame,0.450852,-0.160572,-0.319284,0.978,0.101,-8.069,7.59e-05,-0.0002203,0.0005038,
1762845181128343429,1762845181.1283436,1762845181,126736180,1762845181.1267362,imu1_frame,0.168903,0.160741,0.094057,0.322,1.451,-11.185,7.829999999999999e-05,-0.000212,0.0005132,
1762845181152258288,1762845181.1522584,1762845181,151532205,1762845181.1515322,imu1_frame,-0.208553,0.367847,0.289242,-1.278,-0.852,-8.701,7.07e-05,-0.00020240000000000001,0.0005087000000000001,
1762845181178211938,1762845181.178212,1762845181,176924397,1762845181.1769245,imu1_frame,0.033333,-0.015347,0.144794,-1.92,-2.384,-9.603,7.180000000000001e-05,-0.00020480000000000002,0.0005074,
1762845181201685590,1762845181.2016857,1762845181,200898965,1762845181.200899,imu1_frame,0.325075,-0.096079,-0.023911,-1.779,-3.009,-11.195,6.950000000000001e-05,-0.0002095,0.0005047000000000001,
1762845181227708448,1762845181.2277086,1762845181,226612657,1762845181.2266126,imu1_frame,-0.070437,0.217442,-0.069785,-0.593,0.473,-12.256,6.94e-05,-0.0002142,0.0005234,
1762845181252367099,1762845181.2523673,1762845181,251548308,1762845181.2515483,imu1_frame,-0.31197,0.410404,0.017916,0.43,-0.743,-8.507,6.83e-05,-0.0002118,0.00051,
1762845181277567332,1762845181.2775674,1762845181,276699416,1762845181.2766993,imu1_frame,-0.082095,0.080811,-0.135653,0.937,-0.373,-6.551,6.49e-05,-0.0002153,0.0005152000000000001,
1762845181301984358,1762845181.3019843,1762845181,301390359,1762845181.3013904,imu1_frame,0.262245,-0.30164,-0.204051,1.042,-0.596,-8.546,6.74e-05,-0.00020349999999999999,0.0005085,
1762845181327424842,1762845181.3274248,1762845181,326367843,1762845181.3263679,imu1_frame,0.253166,-0.128966,-0.185864,1.162,1.348,-10.757,7.51e-05,-0.0002084,0.0005103,
1762845181351806285,1762845181.3518064,1762845181,351264035,1762845181.351264,imu1_frame,-0.019756,0.240527,0.064975,1.055,0.901,-10.074,7.280000000000001e-05,-0.00020960000000000003,0.0005074999999999999,
1762845181375599019,1762845181.3755991,1762845181,375103353,1762845181.3751032,imu1_frame,0.040857,0.276473,0.200696,0.895,-0.418,-8.476,6.610000000000001e-05,-0.0002118,0.0005232,
1762845181400208962,1762845181.400209,1762845181,399806379,1762845181.3998063,imu1_frame,0.28955,-0.007575,0.046236,0.82,-1.956,-8.874,6.29e-05,-0.0002046,0.0005082999999999999,
1762845181425927237,1762845181.4259272,1762845181,425621612,1762845181.4256215,imu1_frame,0.253569,0.046025,-0.147544,0.962,-1.456,-10.708,6.3e-05,-0.0002011,0.0005189000000000001,
1762845181450801888,1762845181.450802,1762845181,450560471,1762845181.4505606,imu1_frame,0.05345,0.431323,0.118086,1.073,0.265,-11.608,5.9800000000000003e-05,-0.0001939,0.0005187000000000001,
1762845181476820412,1762845181.4768207,1762845181,476319371,1762845181.4763193,imu1_frame,-0.13473,0.676048,0.20621,0.562,-1.608,-10.315,5.55e-05,-0.0001868,0.0005117,
1762845181501752646,1762845181.5017526,1762845181,501219522,1762845181.5012195,imu1_frame,-0.122257,0.34556,0.097597,0.306,-1.691,-9.37,4.85e-05,-0.0002067,0.0005169,
