bag_stamp_ns,bag_t_sec,ros_header_sec,ros_header_nanosec,ros_header_t_sec,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1762844106148115127,1762844106.1481154,1762844106,147660919,1762844106.147661,imu1_frame,0.174136,-0.160772,-0.420952,1.997,-2.022,-11.841,4.27e-05,-0.0001026,0.0006315,
1762844106172961194,1762844106.1729615,1762844106,172487361,1762844106.1724873,imu1_frame,-0.040954,0.0433,-0.26424,3.373,-0.109,-9.23,4.39e-05,-0.00010150000000000001,0.0006274999999999999,
1762844106197241387,1762844106.1972415,1762844106,196821595,1762844106.1968217,imu1_frame,0.105337,-0.31781,-0.086791,3.522,-0.6,-8.34,4.94e-05,-0.0001039,0.0006278000000000001,
1762844106222228079,1762844106.222228,1762844106,221885496,1762844106.2218854,imu1_frame,0.835621,-0.679305,-0.057264,2.932,-1.492,-9.869,5.15e-05,-0.00010630000000000001,0.00064,
1762844106247467355,1762844106.2474673,1762844106,246785438,1762844106.2467854,imu1_frame,0.702791,-0.374071,0.343834,2.663,1.913,-10.272,5.96e-05,-9.23e-05,0.0006282,
1762844106273371046,1762844106.2733712,1762844106,272811713,1762844106.2728117,imu1_frame,-0.037964,0.039283,0.748958,1.023,-1.91,-9.646,5.97e-05,-8.76e-05,0.0006429000000000001,
1762844106299697071,1762844106.2996972,1762844106,297774030,1762844106.297774,imu1_frame,-0.270437,0.091575,0.287168,0.043,-4.875,-8.821,5.86e-05,-8.280000000000001e-05,0.0006387000000000001,
1762844106322726139,1762844106.3227262,1762844106,322240556,1762844106.3222406,imu1_frame,0.159367,-0.144512,-0.189352,0.089,-4.37,-9.484,6.31e-05,-8.17e-05,0.0006270000000000001,
1762844106347168207,1762844106.3471684,1762844106,346839499,1762844106.3468394,imu1_frame,0.002872,-0.141328,-0.093415,0.762,-2.273,-10.347,5.97e-05,-8.52e-05,0.0006322,
1762844106371974191,1762844106.3719742,1762844106,371786024,1762844106.371786,imu1_frame,-0.162531,-0.041078,-0.17443,1.032,-3.313,-9.91,6.08e-05,-8.52e-05,0.0006442,
1762844106397394675,1762844106.397395,1762844106,397080383,1762844106.3970804,imu1_frame,-0.30978,-0.055981,-0.546044,1.387,-3.226,-9.186,6.510000000000001e-05,-9.24e-05,0.0006352,
1762844106421857409,1762844106.4218576,1762844106,421675742,1762844106.4216757,imu1_frame,-0.400644,-0.014929,-0.531539,1.648,-1.331,-9.108,6.72e-05,-0.0001007,0.0006421,
1762844106446786518,1762844106.4467866,1762844106,446650185,1762844106.4466503,imu1_frame,-0.228723,-0.064441,-0.362314,1.548,-1.692,-8.658,6.72e-05,-9.719999999999999e-05,0.0006353999999999999,
1762844106471710252,1762844106.4717102,1762844106,471568710,1762844106.4715688,imu1_frame,0.288639,-0.35212,-0.286034,1.588,-1.507,-9.283,6.950000000000001e-05,-9.25e-05,0.0006301,
1762844106496782402,1762844106.4967825,1762844106,496648236,1762844106.4966483,imu1_frame,-0.207766,0.072488,-0.170078,1.966,-0.64,-10.931,7.61e-05,-9.61e-05,0.0006278000000000001,
1762844106521712886,1762844106.521713,1762844106,521575095,1762844106.5215752,imu1_frame,-0.374262,0.355246,0.03903,1.737,-1.435,-9.778,7.049999999999999e-05,-0.000102,0.0006409,
1762844106548088411,1762844106.5480883,1762844106,547622453,1762844106.5476224,imu1_frame,-0.122801,-0.041694,-0.171042,1.853,-1.855,-8.751,7.25e-05,-0.00010910000000000001,0.0006331,
1762844106572526395,1762844106.5725265,1762844106,572096437,1762844106.5720963,imu1_frame,-0.107387,-0.147956,-0.073635,1.591,-0.88,-10.236,7.14e-05,-0.0001103,0.0006424,
1762844106597403671,1762844106.5974038,1762844106,596998879,1762844106.596999,imu1_frame,-0.184332,-0.037078,-0.065252,0.686,-2.203,-9.875,7.38e-05,-0.0001032,0.0006344,
1762844106622380238,1762844106.6223805,1762844106,622037238,1762844106.6220372,imu1_frame,-0.386621,0.097692,-0.208758,1.037,-2.208,-10.36,7.59e-05,-0.00010910000000000001,0.0006213,
1762844106648218388,1762844106.6482184,1762844106,647551514,1762844106.6475515,imu1_frame,-0.29392,0.038765,-0.257064,1.767,-1.17,-9.778,7.47e-05,-0.000115,0.0006199,
1762844106673834663,1762844106.6738348,1762844106,673035455,1762844106.6730354,imu1_frame,-0.07092,-0.130417,-0.090416,2.352,-0.312,-9.871,7.46e-05,-0.00011980000000000001,0.0006347000000000001,
1762844106697997189,1762844106.6979973,1762844106,697546815,1762844106.6975467,imu1_frame,0.060065,-0.237486,0.198658,1.901,-0.341,-9.238,8e-05,-0.0001234,0.0006257000000000001,
1762844106722919423,1762844106.7229195,1762844106,722436882,1762844106.722437,imu1_frame,-0.058131,-0.139082,0.159887,1.473,-1.673,-10.183,7.89e-05,-0.0001234,0.0006336000000000001,
1762844106748933365,1762844106.7489336,1762844106,748264615,1762844106.7482646,imu1_frame,-0.038361,-0.117707,-0.046795,1.403,-1.77,-10.251,8.14e-05,-0.0001104,0.0006336000000000001,
1762844106773625766,1762844106.7736259,1762844106,773037224,1762844106.7730372,imu1_frame,0.047606,-0.107581,0.023289,1.638,-0.939,-10.621,8.350000000000001e-05,-0.000114,0.0006217000000000001,
1762844106800544582,1762844106.8005447,1762844106,799799415,1762844106.7997994,imu1_frame,0.456698,-0.267209,0.064926,1.224,-2.54,-9.604,8.57e-05,-0.0001176,0.0006232,
1762844106823128484,1762844106.8231287,1762844106,822485318,1762844106.8224852,imu1_frame,1.013823,-0.651537,-0.091072,0.796,-2.938,-7.676,8.91e-05,-0.0001118,0.0006367,
1762844106847877968,1762844106.847878,1762844106,847278177,1762844106.847278,imu1_frame,0.970237,-1.337879,0.298041,1.513,2.282,-8.288,0.0001049,-9.900000000000001e-05,0.0006293,
1762844106872694910,1762844106.872695,1762844106,872064494,1762844106.8720646,imu1_frame,-0.188161,-0.478304,0.612081,0.954,-3.309,-13.902,0.0001161,-9.329999999999999e-05,0.0006352,
1762844106897051561,1762844106.8970518,1762844106,896482437,1762844106.8964825,imu1_frame,-0.28115,0.514506,-0.132893,0.703,-4.0,-11.494,0.0001129,-8.86e-05,0.0006296,
1762844106921695879,1762844106.9216962,1762844106,921412879,1762844106.921413,imu1_frame,-0.077141,0.429409,-0.363505,1.185,-1.665,-9.457,0.0001106,-8.97e-05,0.0006255,
1762844106946377696,1762844106.9463778,1762844106,946210030,1762844106.9462101,imu1_frame,-0.214263,0.435248,-0.062652,1.927,0.499,-9.442,0.000106,-0.0001026,0.0006321,
1762844106971390180,1762844106.9713902,1762844106,971232722,1762844106.9712327,imu1_frame,-0.433642,0.47482,0.13632,1.789,-0.36,-8.322,9.71e-05,-0.0001001,0.0006383,
1762844106996524539,1762844106.9965246,1762844106,996360122,1762844106.99636,imu1_frame,-0.30504,0.148311,0.223887,1.24,-0.425,-8.35,9.58e-05,-0.0001119,0.000633,
1762844107022132314,1762844107.0221324,1762844107,21767648,1762844107.0217676,imu1_frame,-0.302438,0.045723,0.177941,0.805,-1.924,-10.11,9.020000000000001e-05,-0.0001141,0.0006408000000000001,
1762844107048285464,1762844107.0482855,1762844107,47736506,1762844107.0477364,imu1_frame,-0.511306,0.222107,3.8e-05,1.173,-1.855,-10.441,8.92e-05,-0.000107,0.0006313,
1762844107074581072,1762844107.0745811,1762844107,73807322,1762844107.0738072,imu1_frame,-0.485649,0.211385,0.056422,1.522,-1.435,-10.084,8.47e-05,-0.000114,0.0006218,
1762844107098706806,1762844107.0987067,1762844107,97904849,1762844107.097905,imu1_frame,-0.277612,0.279729,0.116787,1.609,-0.902,-9.835,8.340000000000001e-05,-0.0001235,0.0006218,
1762844107123897415,1762844107.1238976,1762844107,123222416,1762844107.1232224,imu1_frame,-0.120759,0.241561,0.251095,1.523,-0.899,-9.185,7.98e-05,-0.00013519999999999998,0.0006298,
1762844107148570233,1762844107.1485703,1762844107,147674358,1762844107.1476743,imu1_frame,-0.022557,0.062674,0.341174,1.265,-1.434,-8.968,7.539999999999999e-05,-0.0001316,0.0006242,
1762844107173834008,1762844107.173834,1762844107,173159133,1762844107.1731591,imu1_frame,-0.153882,-0.03951,0.370513,1.336,-1.38,-9.478,7.42e-05,-0.0001375,0.0006282,
1762844107199059367,1762844107.1990595,1762844107,198525075,1762844107.1985252,imu1_frame,-0.028959,-0.12868,0.360739,1.232,-2.0,-9.487,7.33e-05,-0.00012570000000000002,0.0006293,
1762844107224248642,1762844107.2242486,1762844107,223569601,1762844107.2235696,imu1_frame,0.105285,-0.086757,0.168518,1.245,-2.082,-10.307,7.78e-05,-0.00012220000000000002,0.0006189,
1762844107248452835,1762844107.248453,1762844107,247883585,1762844107.2478836,imu1_frame,-0.002584,0.107866,0.154306,1.621,-1.278,-10.189,7.539999999999999e-05,-0.0001328,0.0006229,
1762844107274122485,1762844107.2741227,1762844107,273344277,1762844107.2733443,imu1_frame,-0.144101,0.173321,0.190368,1.645,-2.008,-9.789,7.09e-05,-0.0001386,0.000632,
1762844107299462052,1762844107.2994623,1762844107,298666469,1762844107.2986665,imu1_frame,0.167895,0.082338,0.013195,1.028,-2.818,-9.554,7.2e-05,-0.0001363,0.0006267,
1762844107323321912,1762844107.323322,1762844107,322581870,1762844107.3225818,imu1_frame,0.60171,-0.104316,-0.255551,0.287,-3.352,-9.179,6.99e-05,-0.00013270000000000003,0.0006319,
1762844107347811313,1762844107.3478115,1762844107,347176688,1762844107.3471768,imu1_frame,0.313696,-0.160513,-0.19167,1.19,-1.264,-10.07,7.35e-05,-0.0001186,0.0006253,
1762844107374648129,1762844107.374648,1762844107,373856254,1762844107.3738563,imu1_frame,-0.067293,-0.060425,0.010851,1.916,-1.453,-10.054,7.68e-05,-0.00011740000000000001,0.0006281,
1762844107399290446,1762844107.3992906,1762844107,398686905,1762844107.398687,imu1_frame,0.097006,0.013895,-0.129202,2.185,-0.881,-9.937,7.560000000000001e-05,-0.0001245,0.0006254,
1762844107424316388,1762844107.4243166,1762844107,423481597,1762844107.4234817,imu1_frame,0.111491,-0.033323,-0.073555,1.481,-1.224,-9.028,7.46e-05,-0.00011980000000000001,0.0006360000000000001,
1762844107448682789,1762844107.4486828,1762844107,447542290,1762844107.4475422,imu1_frame,-0.192995,-0.013352,0.008519,1.534,0.506,-9.509,7.78e-05,-0.0001246,0.0006256,
1762844107473438607,1762844107.4734387,1762844107,472820940,1762844107.472821,imu1_frame,-0.324077,0.046157,0.259864,1.317,-1.808,-10.079,7.66e-05,-0.0001304,0.0006349,
1762844107497613799,1762844107.497614,1762844107,496985425,1762844107.4969854,imu1_frame,0.031196,-0.043244,-0.020441,1.086,-2.376,-9.575,7.570000000000001e-05,-0.00011980000000000001,0.0006334,
1762844107523098033,1762844107.5230982,1762844107,522557450,1762844107.5225575,imu1_frame,0.037496,-0.089593,0.090822,1.603,-0.001,-9.634,7.340000000000001e-05,-0.00011970000000000001,0.0006253,
1762844107548930558,1762844107.5489306,1762844107,547909309,1762844107.5479093,imu1_frame,-0.212237,-0.01427,0.212328,1.4,-1.141,-9.488,7.77e-05,-0.0001281,0.0006176,
1762844107572208835,1762844107.5722091,1762844107,571994835,1762844107.5719948,imu1_frame,-0.164061,0.112882,0.077715,1.187,-2.063,-9.898,7.439999999999999e-05,-0.00012920000000000002,0.0006294,
1762844107596703986,1762844107.596704,1762844107,596555111,1762844107.596555,imu1_frame,-0.098133,0.125894,0.023986,1.069,-1.447,-9.868,7.539999999999999e-05,-0.000134,0.0006295,
1762844107622905844,1762844107.622906,1762844107,622529136,1762844107.622529,imu1_frame,-0.108995,0.124268,0.123565,1.223,-1.494,-9.658,6.87e-05,-0.0001338,0.0006319,
1762844107647417911,1762844107.647418,1762844107,646846828,1762844107.6468468,imu1_frame,-0.080288,-0.056017,0.05563,1.426,-1.452,-8.853,7.11e-05,-0.000128,0.0006293,
1762844107673813103,1762844107.673813,1762844107,673187020,1762844107.673187,imu1_frame,-0.025003,-0.134882,-0.042155,1.445,-1.531,-9.823,7.55e-05,-0.0001281,0.0006215000000000001,
1762844107699646086,1762844107.6996462,1762844107,698747628,1762844107.6987476,imu1_frame,-0.088879,-0.027826,0.02107,1.502,-0.87,-9.956,7.539999999999999e-05,-0.0001351,0.0006162,
1762844107723164529,1762844107.7231646,1762844107,722498821,1762844107.722499,imu1_frame,-0.017466,0.010594,0.044943,1.612,-0.743,-9.908,7.31e-05,-0.0001398,0.0006348,
1762844107749064846,1762844107.7490652,1762844107,748228430,1762844107.7482283,imu1_frame,-0.007953,0.108448,0.07018,1.63,-0.776,-9.523,7.630000000000001e-05,-0.00014230000000000002,0.0006284,
1762844107774293413,1762844107.7742937,1762844107,773522163,1762844107.7735221,imu1_frame,-0.003208,0.008109,0.078118,1.262,-1.617,-9.332,7.3e-05,-0.00014099999999999998,0.0006308,
1762844107799071064,1762844107.799071,1762844107,798377606,1762844107.7983775,imu1_frame,0.076141,-0.045883,-0.047551,1.2,-1.693,-9.716,6.99e-05,-0.0001303,0.0006306,
1762844107823880798,1762844107.823881,1762844107,823156756,1762844107.8231568,imu1_frame,0.093401,-0.021308,-0.066924,1.573,-1.357,-10.165,7.560000000000001e-05,-0.0001245,0.0006241,
1762844107849333656,1762844107.8493338,1762844107,848229657,1762844107.8482296,imu1_frame,0.051862,0.002948,-0.08502,1.564,-0.882,-9.539,7.43e-05,-0.0001304,0.0006268000000000001,
1762844107883346218,1762844107.8833463,1762844107,881616552,1762844107.8816166,imu1_frame,0.189382,-0.13729,-0.063873,1.27,-1.441,-9.324,7.53e-05,-0.0001375,0.0006282999999999999,
1762844107898266583,1762844107.8982668,1762844107,897719917,1762844107.8977199,imu1_frame,0.260703,-0.18029,0.003876,1.376,-1.044,-10.05,7.65e-05,-0.0001316,0.0006296,
1762844107924474233,1762844107.9244742,1762844107,923641400,1762844107.9236414,imu1_frame,0.143759,-0.052825,-0.010275,1.36,-1.67,-9.522,7.66e-05,-0.0001304,0.0006362,
1762844107948755051,1762844107.948755,1762844107,947896968,1762844107.947897,imu1_frame,0.181625,-0.143763,-0.063138,1.384,-1.573,-8.958,7.910000000000001e-05,-0.00011630000000000001,0.0006362,
1762844107973128535,1762844107.9731286,1762844107,972479910,1762844107.9724798,imu1_frame,0.199248,-0.277523,0.034865,1.305,-0.926,-9.583,8.46e-05,-0.00011640000000000001,0.0006205000000000001,
1762844107998109602,1762844107.9981098,1762844107,997479061,1762844107.997479,imu1_frame,-0.027081,-0.029814,0.129914,1.118,-1.688,-10.901,8.57e-05,-0.0001176,0.0006245000000000001,
1762844108024433127,1762844108.0244334,1762844108,23733794,1762844108.0237339,imu1_frame,-0.045475,0.049607,-0.027173,0.936,-2.39,-10.251,8.23e-05,-0.0001211,0.0006391,
1762844108049214611,1762844108.0492148,1762844108,48525445,1762844108.0485253,imu1_frame,-0.011863,0.037449,-0.071003,1.07,-1.832,-9.92,8.340000000000001e-05,-0.0001211,0.0006338,
1762844108073396554,1762844108.0733967,1762844108,72746179,1762844108.0727463,imu1_frame,-0.017431,0.046168,-0.045993,1.177,-1.485,-9.381,8.12e-05,-0.0001211,0.0006404,
1762844108097712288,1762844108.0977125,1762844108,97191205,1762844108.097191,imu1_frame,-0.002766,-0.056903,0.022887,1.36,-1.601,-9.423,8.36e-05,-0.00011169999999999999,0.0006377,
1762844108122271522,1762844108.1222715,1762844108,122077064,1762844108.122077,imu1_frame,0.025451,-0.060139,-0.065873,1.092,-2.012,-9.865,8.350000000000001e-05,-0.000114,0.0006244,
1762844108146365382,1762844108.1463656,1762844108,146230590,1762844108.1462307,imu1_frame,-0.053116,0.06983,-0.130664,0.751,-2.388,-10.619,8.58e-05,-0.00011169999999999999,0.0006272,
1762844108172144907,1762844108.172145,1762844108,171934324,1762844108.1719344,imu1_frame,-0.274318,0.426378,-0.204284,1.341,-1.702,-10.951,8.12e-05,-0.00012230000000000002,0.000639,
1762844108197200516,1762844108.1972008,1762844108,196927349,1762844108.1969273,imu1_frame,-0.208882,0.573917,-0.154036,2.25,-0.242,-10.226,7.99e-05,-0.0001293,0.0006311,
1762844108222846666,1762844108.2228467,1762844108,222468791,1762844108.2224689,imu1_frame,-0.363776,0.471539,0.118049,1.711,-0.424,-7.794,6.55e-05,-0.0001314,0.000637,
1762844108247458442,1762844108.2474587,1762844108,246959275,1762844108.2469592,imu1_frame,-0.105712,0.049076,0.248489,1.128,-1.578,-8.247,6.33e-05,-0.00012900000000000002,0.0006302,
1762844108273933716,1762844108.273934,1762844108,273177300,1762844108.2731774,imu1_frame,0.079088,-0.184493,0.069062,1.075,-1.955,-9.359,6.769999999999999e-05,-0.00012790000000000002,0.0006291000000000001,
1762844108299586033,1762844108.299586,1762844108,298757659,1762844108.2987576,imu1_frame,-0.155957,-0.033252,-0.041905,1.477,-1.339,-10.692,7.11e-05,-0.0001268,0.0006279,
1762844108323466018,1762844108.323466,1762844108,322810685,1762844108.3228106,imu1_frame,-0.462079,0.11876,-0.025648,1.739,-0.986,-10.003,6.54e-05,-0.0001361,0.0006344,
1762844108347546419,1762844108.3475466,1762844108,347145711,1762844108.3471458,imu1_frame,-0.191002,0.020492,-0.041938,1.629,-1.223,-9.669,6.97e-05,-0.00014099999999999998,0.0006293,
1762844108374528235,1762844108.3745284,1762844108,373683527,1762844108.3736835,imu1_frame,-0.059189,-0.055737,-0.090168,1.429,-1.048,-9.497,6.510000000000001e-05,-0.000148,0.0006372,
1762844108398920094,1762844108.3989203,1762844108,398330469,1762844108.3983305,imu1_frame,-0.047859,-0.059658,-0.063246,1.481,-0.753,-9.926,6.419999999999999e-05,-0.0001373,0.000629,
1762844108423864286,1762844108.4238644,1762844108,423311828,1762844108.4233117,imu1_frame,-0.072047,-0.035068,-0.010909,1.605,-1.316,-9.815,6.87e-05,-0.0001362,0.0006212,
1762844108448685520,1762844108.4486856,1762844108,448147687,1762844108.4481478,imu1_frame,-0.022766,-0.003901,-0.021557,1.657,-0.871,-10.071,7.09e-05,-0.0001351,0.0006173,
1762844108473882004,1762844108.4738822,1762844108,473359546,1762844108.4733596,imu1_frame,-0.019794,0.029177,-0.00203,1.527,-0.771,-10.082,6.74e-05,-0.00014330000000000001,0.0006359,
1762844108499198613,1762844108.499199,1762844108,498227780,1762844108.4982278,imu1_frame,-0.072534,0.068025,0.01346,1.552,-1.143,-9.615,6.86e-05,-0.0001398,0.0006253,
1762844108525158846,1762844108.5251591,1762844108,523131556,1762844108.5231316,imu1_frame,-0.040345,0.007063,-0.012846,1.695,-1.03,-9.32,6.840000000000001e-05,-0.0001528,0.0006361,
1762844108549255539,1762844108.5492556,1762844108,548468706,1762844108.5484686,imu1_frame,0.008197,-0.03531,0.055156,1.635,-1.092,-10.078,6.64e-05,-0.00013969999999999998,0.0006305,
1762844108572968149,1762844108.5729682,1762844108,572406816,1762844108.5724068,imu1_frame,0.017877,0.027598,0.015919,1.498,-1.089,-9.86,6.75e-05,-0.0001421,0.0006239,
1762844108599314465,1762844108.5993145,1762844108,598345382,1762844108.5983453,imu1_frame,0.038006,0.029932,-0.036934,1.475,-1.546,-9.937,6.64e-05,-0.00013969999999999998,0.0006238,
1762844108631239069,1762844108.6312392,1762844108,630233653,1762844108.6302338,imu1_frame,0.004837,0.012944,-0.026514,1.707,-0.483,-9.547,6.850000000000001e-05,-0.0001445,0.0006347000000000001,
1762844108649500016,1762844108.6495001,1762844108,648704391,1762844108.6487043,imu1_frame,0.004542,0.006131,0.08492,1.704,-0.815,-9.515,6.850000000000001e-05,-0.000148,0.0006213,
1762844108673665000,1762844108.673665,1762844108,672857584,1762844108.6728575,imu1_frame,-0.056737,0.008727,0.131456,1.596,-0.855,-9.809,6.73e-05,-0.00015160000000000003,0.0006332999999999999,
1762844108697858401,1762844108.6978583,1762844108,697143527,1762844108.6971436,imu1_frame,-0.160278,0.180728,0.015119,1.416,-1.92,-10.654,6.41e-05,-0.00014319999999999998,0.0006317,
1762844108722307386,1762844108.7223074,1762844108,722062928,1762844108.7220628,imu1_frame,-0.176868,0.37132,-0.091886,1.566,-0.989,-10.245,6.08e-05,-0.0001443,0.0006236000000000001,
1762844108747053578,1762844108.7470536,1762844108,746900328,1762844108.7469003,imu1_frame,-0.046245,0.26953,0.070547,1.803,-0.355,-9.452,5.97e-05,-0.0001431,0.0006195,
1762844108771724229,1762844108.7717245,1762844108,771571312,1762844108.7715714,imu1_frame,0.062305,0.035409,0.128477,1.797,-1.018,-8.882,5.5100000000000004e-05,-0.0001513,0.0006353999999999999,
1762844108797752420,1762844108.7977524,1762844108,797380504,1762844108.7973804,imu1_frame,0.092373,-0.088067,0.018565,1.651,-1.297,-9.164,5.73e-05,-0.0001502,0.0006274999999999999,
1762844108822480946,1762844108.822481,1762844108,821997530,1762844108.8219976,imu1_frame,0.151999,-0.121555,-0.027125,1.646,-0.775,-10.023,5.6200000000000004e-05,-0.0001525,0.0006314,
1762844108848139930,1762844108.8481402,1762844108,847586972,1762844108.8475869,imu1_frame,0.05342,0.00358,0.01599,1.619,-1.203,-10.011,5.6500000000000005e-05,-0.0001348,0.0006339000000000001,
1762844108879187201,1762844108.8791873,1762844108,878221910,1762844108.878222,imu1_frame,0.081051,-0.060288,-0.017568,1.585,-1.483,-9.383,5.9800000000000003e-05,-0.0001372,0.0006221,
1762844108898539314,1762844108.8985393,1762844108,897748939,1762844108.897749,imu1_frame,0.145749,-0.130123,-0.06978,1.608,-1.203,-9.446,6.1e-05,-0.00013370000000000002,0.0006221,
1762844108923509423,1762844108.9235096,1762844108,922930465,1762844108.9229305,imu1_frame,0.147595,-0.138852,-0.061926,1.713,-0.755,-9.953,6.2e-05,-0.0001373,0.0006382,
1762844108949250240,1762844108.9492505,1762844108,948548115,1762844108.948548,imu1_frame,0.159254,-0.13919,0.106391,1.862,-0.577,-10.116,6.09e-05,-0.0001361,0.0006248,
1762844108976363722,1762844108.976364,1762844108,973844640,1762844108.9738445,imu1_frame,0.124817,-0.077386,0.04114,1.645,-1.323,-9.852,6.19e-05,-0.0001408,0.0006409,
1762844108999131041,1762844108.9991312,1762844108,998247166,1762844108.9982471,imu1_frame,0.065631,0.004841,-0.021588,1.733,-1.067,-9.827,6.1e-05,-0.00013020000000000002,0.0006381000000000001,
1762844109024313108,1762844109.0243132,1762844109,23571983,1762844109.023572,imu1_frame,0.060517,0.007715,0.130511,1.818,-0.379,-9.818,6.440000000000001e-05,-0.00012790000000000002,0.0006276000000000001,
1762844109049763092,1762844109.0497632,1762844109,49060509,1762844109.0490606,imu1_frame,0.035706,0.033327,0.166267,1.797,-1.132,-9.102,6.55e-05,-0.0001291,0.0006263,
1762844109076461366,1762844109.0764613,1762844109,74183201,1762844109.0741832,imu1_frame,0.205203,-0.225202,0.222321,1.659,-1.516,-8.403,6.2e-05,-0.0001361,0.0006409,
1762844109098992310,1762844109.0989926,1762844109,98313602,1762844109.0983136,imu1_frame,0.258395,-0.344662,0.149843,1.664,-1.189,-9.424,6.890000000000001e-05,-0.0001268,0.0006291000000000001,
1762844109124413085,1762844109.1244133,1762844109,123598877,1762844109.1235988,imu1_frame,0.163629,-0.290023,0.32172,1.76,-0.437,-10.105,7.099999999999999e-05,-0.0001303,0.0006426,
1762844109149073028,1762844109.1490734,1762844109,148224528,1762844109.1482246,imu1_frame,0.072069,-0.166704,0.376581,1.643,-1.471,-10.41,7.240000000000001e-05,-0.0001162,0.0006399,
1762844109173904220,1762844109.1739042,1762844109,173231970,1762844109.173232,imu1_frame,0.140512,-0.181643,0.214303,1.625,-1.836,-9.967,7.68e-05,-0.0001186,0.0006308,
1762844109199082370,1762844109.1990826,1762844109,198247496,1762844109.1982474,imu1_frame,0.191803,-0.205259,0.149751,1.674,-1.553,-10.597,7.81e-05,-0.000108,0.0006294,
1762844109223726313,1762844109.2237265,1762844109,223052063,1762844109.223052,imu1_frame,0.04066,0.1346,0.014696,1.64,-1.497,-10.675,7.79e-05,-0.00011980000000000001,0.0006374999999999999,
1762844109249544546,1762844109.2495446,1762844109,248475755,1762844109.2484758,imu1_frame,-0.063342,0.326493,-0.129531,1.889,-1.001,-8.638,7.35e-05,-0.0001186,0.0006359,
1762844109274328364,1762844109.2743285,1762844109,273690906,1762844109.273691,imu1_frame,-0.068731,0.174418,-0.049997,2.502,-0.033,-7.651,7.12e-05,-0.0001209,0.0006399,
1762844109298795014,1762844109.2987952,1762844109,298178223,1762844109.2981782,imu1_frame,0.106603,-0.21026,0.121878,2.789,-0.065,-8.257,7.14e-05,-0.00011260000000000001,0.0006358000000000001,
1762844109321651958,1762844109.3216522,1762844109,321458292,1762844109.3214583,imu1_frame,0.182227,-0.282046,0.209529,2.417,-2.079,-10.819,7.47e-05,-0.0001103,0.0006319,
1762844109347133067,1762844109.3471334,1762844109,346917567,1762844109.3469176,imu1_frame,0.129825,0.021364,-0.120627,1.92,-3.542,-12.685,7.69e-05,-0.00011509999999999999,0.0006281,
1762844109371657301,1762844109.3716574,1762844109,371525551,1762844109.3715255,imu1_frame,-0.077641,0.427527,-0.236149,2.337,-1.914,-11.219,7.35e-05,-0.00011740000000000001,0.0006466,
1762844109397579659,1762844109.39758,1762844109,397304368,1762844109.3973043,imu1_frame,-0.213624,0.47119,-0.173755,2.477,-2.127,-8.949,6.900000000000001e-05,-0.000122,0.0006291000000000001,
1762844109423773559,1762844109.4237735,1762844109,423200268,1762844109.4232004,imu1_frame,0.101484,0.142131,-0.11909,2.285,-2.226,-8.429,6.460000000000001e-05,-0.00012080000000000001,0.0006435,
1762844109448198543,1762844109.4481988,1762844109,447682502,1762844109.4476826,imu1_frame,0.261469,0.006233,-0.199642,1.938,-2.611,-9.527,6.37e-05,-0.0001101,0.000634,
1762844109473291652,1762844109.4732919,1762844109,472573778,1762844109.4725738,imu1_frame,0.062955,0.155895,-0.062309,2.073,-0.879,-9.668,6.59e-05,-0.0001066,0.0006287,
1762844109498496261,1762844109.4984963,1762844109,497677553,1762844109.4976776,imu1_frame,-0.187668,0.112163,0.117444,1.848,-2.02,-9.068,6.34e-05,-0.0001207,0.0006314,
1762844109523880536,1762844109.5238805,1762844109,522901870,1762844109.5229018,imu1_frame,0.034843,-0.096725,0.096008,1.933,-2.496,-9.875,6.26e-05,-0.0001054,0.0006432,
1762844109549121270,1762844109.5491214,1762844109,547937771,1762844109.5479379,imu1_frame,0.08522,-0.066513,-0.009828,1.924,-2.568,-10.674,6.47e-05,-0.0001149,0.0006368000000000001,
1762844109574378587,1762844109.5743785,1762844109,573436004,1762844109.573436,imu1_frame,-0.103844,0.130758,-0.127355,2.126,-1.847,-9.885,6.13e-05,-0.0001172,0.0006446,
1762844109598798946,1762844109.598799,1762844109,597803405,1762844109.5978034,imu1_frame,-0.278106,0.30058,-0.093277,2.363,-2.076,-9.559,5.800000000000001e-05,-0.00011350000000000001,0.0006443999999999999,
1762844109630128176,1762844109.6301281,1762844109,628629094,1762844109.6286292,imu1_frame,-0.204343,0.318106,-0.164084,2.228,-2.57,-8.839,5.4600000000000006e-05,-0.00011700000000000001,0.0006296,
1762844109647574040,1762844109.6475742,1762844109,646942499,1762844109.6469426,imu1_frame,0.019644,0.180317,-0.247024,2.164,-1.989,-8.272,5.23e-05,-0.0001217,0.0006282,
1762844109673708481,1762844109.6737087,1762844109,672971690,1762844109.6729717,imu1_frame,0.086677,0.044381,-0.086291,2.467,-1.028,-8.676,5.23e-05,-0.0001217,0.0006469000000000001,
1762844109698950632,1762844109.6989508,1762844109,698198132,1762844109.698198,imu1_frame,-0.002775,0.05323,-0.066941,2.065,-2.543,-9.189,5.35e-05,-0.0001206,0.0006323,
1762844109723429616,1762844109.7234297,1762844109,722692950,1762844109.722693,imu1_frame,-0.079797,0.099914,-0.197799,2.191,-2.616,-9.82,5.1200000000000004e-05,-0.0001252,0.0006374999999999999,
